id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2003-elite-01-lillestrøm-musikkorps,2003,Elite,1,Lillestrøm Musikkorps,Trond Sverre Myhre,Symphony no. 4,['Symphony no. 4'],,[],95.0,100.0,https://www.lillestrom-musikkorps.no/data/files/bilde17-brussel1.jpg,,,,2025-09-23T12:51:04.493876
2003-elite-02-sarpsborg-janitsjarkorps,2003,Elite,2,Sarpsborg Janitsjarkorps,Geir Holm,Homenaje a Joaquìn Sorolla Cuados Sinfònicos,['Homenaje a Joaquìn Sorolla Cuados Sinfònicos'],,[],94.0,100.0,https://nmbrass.no/nmjanitsjar/static/sarpsborgjanitsjarkorps.jpg,,,,2025-09-23T12:51:04.493880
2003-elite-03-dragefjellets-musikkorps-bergen,2003,Elite,3,Dragefjellets Musikkorps Bergen,Helge Haukås,Danza de los Duendes; Lullaby for Kirsten; In Memoriam,"['Danza de los Duendes', 'Lullaby for Kirsten', 'In Memoriam']",,[],93.0,100.0,http://dragene.no/wp-content/uploads/2016/03/12821425_10154123000919101_6934214023861599412_n.jpg,,,,2025-09-23T12:51:04.493883
2003-elite-04-vestre-aker-musikkorps,2003,Elite,4,Vestre Aker Musikkorps,Cathrine Winnes,"Masquerade for Band, Op. 102; Ildfuglen","['Masquerade for Band, Op. 102', 'Ildfuglen']",,[],92.0,100.0,https://nmbrass.no/nmjanitsjar/static/vestreakermusikkorps.jpg,,,,2025-09-23T12:51:04.493885
2003-elite-05-sinsen-konsertorkester,2003,Elite,5,Sinsen Konsertorkester,Rune Bergman,In Memoriam; Soundings for Band,"['In Memoriam', 'Soundings for Band']",,[],91.0,100.0,https://nmbrass.no/nmjanitsjar/static/sinsenmusikkorps.jpg,,,,2025-09-23T12:51:04.493887
2003-elite-06-nittedal-og-hakadal-janitsjar,2003,Elite,6,Nittedal og Hakadal Janitsjar,Trond Elnes,Cantus Laetus; Stabsarabesk,"['Cantus Laetus', 'Stabsarabesk']",,[],90.0,100.0,http://musikkorps.no/wp-content/uploads/2015/01/NM-Nittedal-og-Hakadal-Janitsjar.jpg,,,,2025-09-23T12:51:04.493890
2003-elite-07-sandefjord-musikkorps,2003,Elite,7,Sandefjord Musikkorps,Odd Terje Lysebo,Symphony no. 5,['Symphony no. 5'],,[],88.0,100.0,http://www.sandefjord-musikkorps.no/assets/images/vi-er-smk.jpg,,,,2025-09-23T12:51:04.493892
2003-elite-08-opus-82,2003,Elite,8,Opus 82,Sverre Stakston Olsrud,Tics and Tiffs; Sinfonietta for Concert Band,"['Tics and Tiffs', 'Sinfonietta for Concert Band']",,[],87.0,100.0,"https://static.wixstatic.com/media/8835a5_5cd78cff169f454fb6d0a54169c9106d.jpg/v1/fill/w_472,h_330,al_c,q_80,usm_0.66_1.00_0.01/8835a5_5cd78cff169f454fb6d0a54169c9106d.jpg",,,,2025-09-23T12:51:04.493895
2003-1-divisjon-01-sandvikens-ungdomskorps,2003,1. divisjon,1,Sandvikens Ungdomskorps,Ray Farr,Paganini Variations; Awayday (plikt),"['Paganini Variations', 'Awayday (plikt)']",,[],94.0,100.0,,,,,2025-09-23T12:51:04.493897
2003-1-divisjon-02-lørenskog-musikkorps,2003,1. divisjon,2,Lørenskog Musikkorps,Per Gjermund Storrø,Variations on a Hymn by Louis Bourgeois; Awayday (plikt),"['Variations on a Hymn by Louis Bourgeois', 'Awayday (plikt)']",,[],93.5,100.0,https://nmbrass.no/nmjanitsjar/static/lorenskogmusikkorps.jpg,,,,2025-09-23T12:51:04.493900
