id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2005-3-divisjon-05-gjøvik-bykorps,2005,3. divisjon,5,Gjøvik Bykorps,Njål Inge Enger,"Eventus, 1. del Explicato og 3. del Sulitjelma fantasi","['Eventus, 1. del Explicato og 3. del Sulitjelma fantasi']",,[],89.0,100.0,https://pbs.twimg.com/media/B9LdjwwCcAEyfNF.jpg,,,,2025-09-23T13:59:30.452239
2005-3-divisjon-06-fåberg-musikkforening,2005,3. divisjon,6,Fåberg Musikkforening,Lage Robak,"Evolutions; Symphony no. 1, The Lord of the Rings, ""Hobbits""","['Evolutions', 'Symphony no. 1, The Lord of the Rings, ""Hobbits""']",,[],88.0,100.0,https://nmbrass.no/nmjanitsjar/static/fabergmusikkforening.jpg,,,,2025-09-23T13:59:30.452242
2005-3-divisjon-06-ok-janitsjar,2005,3. divisjon,6,OK Janitsjar,Knut Harald Jensen/Benny Solli,Pageant; Simple gifts,"['Pageant', 'Simple gifts']",,[],88.0,100.0,,,,,2025-09-23T13:59:30.452244
2005-3-divisjon-08-ski-janitsjar,2005,3. divisjon,8,Ski Janitsjar,Erik Bergene,"Variations for Band; Yiddish Dances, 5. sats Freylachs","['Variations for Band', 'Yiddish Dances, 5. sats Freylachs']",,[],87.0,100.0,,,,,2025-09-23T13:59:30.452246
2005-3-divisjon-09-asker-musikkorps,2005,3. divisjon,9,Asker Musikkorps,Erik Bergene,"Dimensions; A Moorside suite, 3. sats March","['Dimensions', 'A Moorside suite, 3. sats March']",,[],86.0,100.0,https://nmbrass.no/nmjanitsjar/static/askermusikkorps.jpg,,,,2025-09-23T13:59:30.452249
2005-3-divisjon-10-nidarvoll-ungdomskorps,2005,3. divisjon,10,Nidarvoll Ungdomskorps,Arne Johansen,Malaguena; A Jubilant Overture,"['Malaguena', 'A Jubilant Overture']",,[],85.5,100.0,,,,,2025-09-23T13:59:30.452251
2005-3-divisjon-11-strindheim-janitsjar,2005,3. divisjon,11,Strindheim Janitsjar,Endre Ladehaug,"Symphony no. 1, The Lord of the Rings, ""Gandalf""; A Jubilant Overture","['Symphony no. 1, The Lord of the Rings, ""Gandalf""', 'A Jubilant Overture']",,[],85.0,100.0,https://nmbrass.no/nmjanitsjar/static/strindheimjanitsjar.jpg,,,,2025-09-23T13:59:30.452253
2005-3-divisjon-12-slemmestad-ungdomskorps,2005,3. divisjon,12,Slemmestad Ungdomskorps,Geir Arne Haugsrud,Theatre Music,['Theatre Music'],,[],84.0,100.0,,,,,2025-09-23T13:59:30.452255
2005-3-divisjon-13-r20,2005,3. divisjon,13,R20,Martin Torp,"""Loch Ness""","['""Loch Ness""']",A Scottish Fantasy,['A Scottish Fantasy'],83.0,100.0,,,,,2025-09-23T13:59:30.452258
2005-3-divisjon-14-moelv-musikkforening,2005,3. divisjon,14,Moelv Musikkforening,Odd Edvard Mikkelsen,First Suite in Eb for Military Band,['First Suite in Eb for Military Band'],,[],82.0,100.0,,,,,2025-09-23T13:59:30.452260
2005-3-divisjon-14-molde-janitsjar,2005,3. divisjon,14,Molde Janitsjar,Trond Brenne,Hanedansen; First Suite in Eb for Military Band,"['Hanedansen', 'First Suite in Eb for Military Band']",,[],82.0,100.0,,,,,2025-09-23T13:59:30.452262
2005-4-divisjon-01-skedsmo-janitsjarorkester,2005,4. divisjon,1,Skedsmo Janitsjarorkester,Tommy Bakkelund,Fate of the Gods; Overture To A New Era,"['Fate of the Gods', 'Overture To A New Era']",,[],95.0,100.0,,,,,2025-09-23T13:59:30.452265
2005-4-divisjon-02-åndalsnes-musikkforening,2005,4. divisjon,2,Åndalsnes Musikkforening,Tove Merete Bøe,"Oregon; Third Suite for Band, 2. og 3. sats","['Oregon', 'Third Suite for Band, 2. og 3. sats']",,[],94.0,100.0,,,,,2025-09-23T13:59:30.452267
2005-4-divisjon-03-oslo-postorkester,2005,4. divisjon,3,Oslo Postorkester,Anne Løkkerbekken,Suite in B flat,['Suite in B flat'],,[],93.0,100.0,https://nmbrass.no/nmjanitsjar/static/oslopostorkester.jpg,,,,2025-09-23T13:59:30.452269
2005-4-divisjon-04-haugesund-ungdomskorps,2005,4. divisjon,4,Haugesund Ungdomskorps,Sverre Vågen Jr.,The Iliad; Wedding Dance,"['The Iliad', 'Wedding Dance']",,[],92.0,100.0,,,,,2025-09-23T13:59:30.452272
2005-4-divisjon-05-dokka-musikkorps,2005,4. divisjon,5,Dokka Musikkorps,Andres Halla,Fate of the Gods,['Fate of the Gods'],,[],91.0,100.0,,,,,2025-09-23T13:59:30.452274
2005-4-divisjon-06-modum-janitsjar,2005,4. divisjon,6,Modum Janitsjar,Øystein Olsen Vadsten,Four Norfolk Dances,['Four Norfolk Dances'],,[],90.0,100.0,,,,,2025-09-23T13:59:30.452276
2005-4-divisjon-07-malvik-musikkorps,2005,4. divisjon,7,Malvik Musikkorps,Bjørn Erik Heggli,Legend Of The Sword; Basie,"['Legend Of The Sword', 'Basie']",,[],89.0,100.0,,,,,2025-09-23T13:59:30.452278
2005-4-divisjon-07-ådalsbruk-musikkforening,2005,4. divisjon,7,Ådalsbruk Musikkforening,Thorbjørn Lunde,"A Pittsburgh Overture; A Moorside suite, 3. sats March","['A Pittsburgh Overture', 'A Moorside suite, 3. sats March']",,[],89.0,100.0,https://nmbrass.no/nmjanitsjar/static/aadalsbrukmusikkforening.jpg,,,,2025-09-23T13:59:30.452280
2005-4-divisjon-09-stavanger-musikkorps-av-1919,2005,4. divisjon,9,Stavanger Musikkorps av 1919,Jan Magnus Dahle,Puszta (Four Gypsi Dances),['Puszta (Four Gypsi Dances)'],,[],88.0,100.0,https://nmbrass.no/nmjanitsjar/static/stavangermusikkorps1919.jpg,,,,2025-09-23T13:59:30.452283
2005-4-divisjon-09-bømlo-janitsjar,2005,4. divisjon,9,Bømlo Janitsjar,Stein Høyland,Four Norfolk Dances,['Four Norfolk Dances'],,[],88.0,100.0,,,,,2025-09-23T13:59:30.452285
2005-4-divisjon-09-nordre-aker-janitsjar/grefsen-ungdomskorps,2005,4. divisjon,9,Nordre Aker Janitsjar/Grefsen Ungdomskorps,Morten Wensberg,Illyrian Dances; Barnard Castle,"['Illyrian Dances', 'Barnard Castle']",,[],88.0,100.0,,,,,2025-09-23T13:59:30.452287
2005-4-divisjon-12-oslo-janitsjarkorps,2005,4. divisjon,12,Oslo Janitsjarkorps,Runar Jansen,Theatre Music,['Theatre Music'],,[],87.0,100.0,,,,,2025-09-23T13:59:30.452292
2005-4-divisjon-13-drøbak-musikkorps,2005,4. divisjon,13,Drøbak Musikkorps,Sverre Caspersen,Indiana Jones And The Temple Of Doom; Eine Kleine Yiddishe Ragmusik,"['Indiana Jones And The Temple Of Doom', 'Eine Kleine Yiddishe Ragmusik']",,[],86.0,100.0,,,,,2025-09-23T13:59:30.452294
2005-4-divisjon-13-eina-musikkforening,2005,4. divisjon,13,Eina Musikkforening,Thomas Petersen,"Fanfare, Romance and Finale (Fanfare og Romance); To a New Dawn","['Fanfare, Romance and Finale (Fanfare og Romance)', 'To a New Dawn']",,[],86.0,100.0,https://nmbrass.no/nmjanitsjar/static/einamusikkforening.jpg,,,,2025-09-23T13:59:30.452297
2005-4-divisjon-15-tolga-os-janitsjar,2005,4. divisjon,15,Tolga-Os Janitsjar,Nils Graftås,Theatre Music,['Theatre Music'],,[],85.0,100.0,,,,,2025-09-23T13:59:30.452299
2005-4-divisjon-15-skatval-hornmusikklag,2005,4. divisjon,15,Skatval Hornmusikklag,Geir Ulseth,Interlude For Band; Jericho,"['Interlude For Band', 'Jericho']",,[],85.0,100.0,,,,,2025-09-23T13:59:30.452301
2005-4-divisjon-15-korps-95,2005,4. divisjon,15,Korps 95,Arnfinn Solem,"Minerva; Irish Tune from County Derry; Sheperd's Hey, English Morris Dance; Alte Swingkameraden","['Minerva', 'Irish Tune from County Derry', ""Sheperd's Hey, English Morris Dance"", 'Alte Swingkameraden']",,[],85.0,100.0,,,,,2025-09-23T13:59:30.452304
2005-4-divisjon-18-finneid-hornmusikk,2005,4. divisjon,18,Finneid Hornmusikk,Janicke Lekang,Feel The Beat; With Trumpets And Drums (A Northern Salute),"['Feel The Beat', 'With Trumpets And Drums (A Northern Salute)']",,[],84.0,100.0,,,,,2025-09-23T13:59:30.452306
2005-4-divisjon-18-stange/vallset-musikkforening,2005,4. divisjon,18,Stange/Vallset Musikkforening,Trond Eklund Johansen,William Byrd Suite,['William Byrd Suite'],,[],84.0,100.0,,,,,2025-09-23T13:59:30.452310
2005-4-divisjon-20-hvaler-musikkforening,2005,4. divisjon,20,Hvaler Musikkforening,Cato Angeland,Tales Of The Emerald Isle; Doyen,"['Tales Of The Emerald Isle', 'Doyen']",,[],83.0,100.0,,,,,2025-09-23T13:59:30.452312
2005-4-divisjon-21-torp-musikkorps,2005,4. divisjon,21,Torp Musikkorps,Cato Angeland,"Folk Songs From The Southern Appalachians; Symphony no. 1, The Lord of the Rings, ""Gandalf""","['Folk Songs From The Southern Appalachians', 'Symphony no. 1, The Lord of the Rings, ""Gandalf""']",,[],82.0,100.0,,,,,2025-09-23T13:59:30.452314
