id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
1991-1-divisjon-01-sinsen-konsertorkester,1991,1. divisjon,1,Sinsen Konsertorkester,Holger Gulbrandsen,"Armenian Dances, Part 1; Pineapple Poll (plikt)","['Armenian Dances, Part 1', 'Pineapple Poll (plikt)']",,[],96.0,100.0,https://nmbrass.no/nmjanitsjar/static/sinsenmusikkorps.jpg,,,,2025-09-23T13:20:59.770318
1991-1-divisjon-02-lillestrøm-musikkorps,1991,1. divisjon,2,Lillestrøm Musikkorps,Christer Johannesen,"Festival Overture, Op. 39 (plikt)","['Festival Overture, Op. 39 (plikt)']",,[],95.5,100.0,https://www.lillestrom-musikkorps.no/data/files/bilde17-brussel1.jpg,,,,2025-09-23T13:20:59.770321
1991-1-divisjon-03-dragefjellets-musikkorps-bergen,1991,1. divisjon,3,Dragefjellets Musikkorps Bergen,Jan Roger Øren,,[],,[],95.0,100.0,http://dragene.no/wp-content/uploads/2016/03/12821425_10154123000919101_6934214023861599412_n.jpg,,,,2025-09-23T13:20:59.770324
1991-1-divisjon-04-lørenskog-musikkorps,1991,1. divisjon,4,Lørenskog Musikkorps,Erlend Tunestveit,The Year of the Dragon; Aegean Festival Overture (plikt),"['The Year of the Dragon', 'Aegean Festival Overture (plikt)']",,[],94.0,100.0,https://nmbrass.no/nmjanitsjar/static/lorenskogmusikkorps.jpg,,,,2025-09-23T13:20:59.770326
1991-1-divisjon-05-kolbotn-konsertorkester,1991,1. divisjon,5,Kolbotn Konsertorkester,Oddvar Mikalsen,Peterloo Overture; Pineapple Poll (plikt),"['Peterloo Overture', 'Pineapple Poll (plikt)']",,[],91.5,100.0,,,,,2025-09-23T13:20:59.770329
1991-1-divisjon-06-aalesunds-ungdomsmusikkorps,1991,1. divisjon,6,Aalesunds Ungdomsmusikkorps,Tor Haram,Symphony no. 1 for Band; Burlesque (plikt),"['Symphony no. 1 for Band', 'Burlesque (plikt)']",,[],90.5,100.0,,,,,2025-09-23T13:20:59.770331
1991-1-divisjon-07-sagene-janitsjarkorps,1991,1. divisjon,7,Sagene Janitsjarkorps,Tom Skjellum,,[],,[],90.0,100.0,https://nmbrass.no/nmjanitsjar/static/sagenejanitsjarkorps.jpg,,,,2025-09-23T13:20:59.770333
1991-1-divisjon-08-bispehaugen-ungdomskorps,1991,1. divisjon,8,Bispehaugen Ungdomskorps,Knut Lauritzen,The Year of the Dragon; Burlesque (plikt),"['The Year of the Dragon', 'Burlesque (plikt)']",,[],89.5,100.0,https://nmbrass.no/nmjanitsjar/static/bispehaugenungdomskorps.jpg,,,,2025-09-23T13:20:59.770336
1991-1-divisjon-09-hamar-musikkorps,1991,1. divisjon,9,Hamar Musikkorps,Trond Brenne,"Armenian Dances, Part 1; Burlesque (plikt)","['Armenian Dances, Part 1', 'Burlesque (plikt)']",,[],88.5,100.0,,,,,2025-09-23T13:20:59.770338
1991-1-divisjon-10-sandefjord-musikkorps,1991,1. divisjon,10,Sandefjord Musikkorps,Egil Johannes Lysebo,Symphonic Songs for Band; Burlesque (plikt),"['Symphonic Songs for Band', 'Burlesque (plikt)']",,[],88.0,100.0,http://www.sandefjord-musikkorps.no/assets/images/vi-er-smk.jpg,,,,2025-09-23T13:20:59.770340
1991-1-divisjon-11-strinda-ungdomskorps,1991,1. divisjon,11,Strinda Ungdomskorps,Arild Stav,"Armenian Dances, Part 1; Pineapple Poll (plikt)","['Armenian Dances, Part 1', 'Pineapple Poll (plikt)']",,[],87.0,100.0,,,,,2025-09-23T13:20:59.770342
1991-1-divisjon-12-sotra-musikklag,1991,1. divisjon,12,Sotra Musikklag,Espen Selvik,Vårofferet; Aegean Festival Overture (plikt),"['Vårofferet', 'Aegean Festival Overture (plikt)']",,[],81.0,100.0,,,,,2025-09-23T13:20:59.770345
1991-1-divisjon-13-halsen-musikkforening,1991,1. divisjon,13,Halsen Musikkforening,Holger Gulbrandsen,"Slavonic Rhapsody No. 2, Op. 269; Burlesque (plikt)","['Slavonic Rhapsody No. 2, Op. 269', 'Burlesque (plikt)']",,[],79.0,100.0,,,,,2025-09-23T13:20:59.770347
1991-1-divisjon-14-eidsvåg-musikklag,1991,1. divisjon,14,Eidsvåg Musikklag,Jan L. Jacobsen,,[],,[],77.0,100.0,,,,,2025-09-23T13:20:59.770349
1991-2-divisjon-01-musikkforeningen-nidarholm,1991,2. divisjon,1,Musikkforeningen Nidarholm,Tom Wulff,El Camino Real; Festivo (plikt),"['El Camino Real', 'Festivo (plikt)']",,[],93.5,100.0,https://nidarholm.no/data/gallery/gallery1/img/dsc0378-web.jpg,,,,2025-09-23T13:20:59.770351
1991-2-divisjon-02-sandvikens-ungdomskorps,1991,2. divisjon,2,Sandvikens Ungdomskorps,Michael Antrobus,,[],,[],92.5,100.0,,,,,2025-09-23T13:20:59.770353
1991-2-divisjon-03-nittedal-og-hakadal-janitsjar,1991,2. divisjon,3,Nittedal og Hakadal Janitsjar,Ola Gudmundsen,Variation on a Korean Folk Song; Festivo (plikt),"['Variation on a Korean Folk Song', 'Festivo (plikt)']",,[],92.0,100.0,http://musikkorps.no/wp-content/uploads/2015/01/NM-Nittedal-og-Hakadal-Janitsjar.jpg,,,,2025-09-23T13:20:59.770355
1991-2-divisjon-04-sande-musikkorps,1991,2. divisjon,4,Sande Musikkorps,Gunnar Lintvedt,,[],,[],90.0,100.0,,,,,2025-09-23T13:20:59.770357
1991-2-divisjon-05-musikklaget-brage,1991,2. divisjon,5,Musikklaget Brage,Tore Nedregård,Egmont Overture; Suite in B flat (plikt),"['Egmont Overture', 'Suite in B flat (plikt)']",,[],88.0,100.0,,,,,2025-09-23T13:20:59.770360
1991-2-divisjon-06-nord-odal-hornmusikk,1991,2. divisjon,6,Nord-Odal Hornmusikk,Mardon Åvitsland,Fantasy on a Colonial Air; American Triptych (plikt),"['Fantasy on a Colonial Air', 'American Triptych (plikt)']",,[],87.5,100.0,,,,,2025-09-23T13:20:59.770362
1991-2-divisjon-07-namsos-janitsjar,1991,2. divisjon,7,Namsos Janitsjar,Rene Kuitert,Festivo (plikt),['Festivo (plikt)'],,[],87.0,100.0,,,,,2025-09-23T13:20:59.770364
1991-2-divisjon-08-malvik-musikkorps,1991,2. divisjon,8,Malvik Musikkorps,Reidar Bye,,[],,[],86.0,100.0,,,,,2025-09-23T13:20:59.770366
