id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2023-elite-01-strusshamn-musikkforening,2023,Elite,1,Strusshamn Musikkforening,Reid Gilje,Redline Tango; Homenaje a Joaquìn Sorolla Cuados Sinfònicos,"['Redline Tango', 'Homenaje a Joaquìn Sorolla Cuados Sinfònicos']",,[],97.8,100.0,https://nmbrass.no/nmjanitsjar/static/strusshamnmusikkforening.jpg,,,,2025-09-23T13:20:59.975354
2023-elite-02-lillestrøm-musikkorps,2023,Elite,2,Lillestrøm Musikkorps,Trond Sverre Myhre,Bum's Rush; From Ancient Times,"[""Bum's Rush"", 'From Ancient Times']",,[],97.33,100.0,https://www.lillestrom-musikkorps.no/data/files/bilde17-brussel1.jpg,,,,2025-09-23T13:20:59.975358
2023-elite-03-opus-82,2023,Elite,3,Opus 82,Leif Arne T. Pedersen,Norsk Rapsodi nr. 1; Diaghilev,"['Norsk Rapsodi nr. 1', 'Diaghilev']",,[],95.5,100.0,"https://static.wixstatic.com/media/8835a5_5cd78cff169f454fb6d0a54169c9106d.jpg/v1/fill/w_472,h_330,al_c,q_80,usm_0.66_1.00_0.01/8835a5_5cd78cff169f454fb6d0a54169c9106d.jpg",,,,2025-09-23T13:20:59.975360
2023-elite-04-dragefjellets-musikkorps-bergen,2023,Elite,4,Dragefjellets Musikkorps Bergen,Andreas Hanson,"Colonial Song; Symphonic Dances from ""West Side Story""","['Colonial Song', 'Symphonic Dances from ""West Side Story""']",,[],95.33,100.0,http://dragene.no/wp-content/uploads/2016/03/12821425_10154123000919101_6934214023861599412_n.jpg,,,,2025-09-23T13:20:59.975362
2023-elite-05-musikkforeningen-nidarholm,2023,Elite,5,Musikkforeningen Nidarholm,Rik De Geyter,Mouvements Frénétiques; Myth Forest,"['Mouvements Frénétiques', 'Myth Forest']",Hestefallstjønn,['Hestefallstjønn'],94.66,100.0,https://nidarholm.no/data/gallery/gallery1/img/dsc0378-web.jpg,,,,2025-09-23T13:20:59.975365
2023-elite-06-greåker-musikkorps,2023,Elite,6,Greåker Musikkorps,Geir Holm,Symphony no. 4,['Symphony no. 4'],,[],94.0,100.0,,,,,2025-09-23T13:20:59.975368
2023-elite-07-christiania-blåseensemble,2023,Elite,7,Christiania Blåseensemble,Kai Grinde Myrann,Changes; Dark. Light. In between; Ildfuglen,"['Changes', 'Dark. Light. In between', 'Ildfuglen']",,[],93.0,100.0,https://nmbrass.no/nmjanitsjar/static/christianiablaseensemble.jpg,,,,2025-09-23T13:20:59.975370
2023-elite-08-mo-hornmusikk,2023,Elite,8,Mo Hornmusikk,Reid Gilje,Miliarium,['Miliarium'],,[],92.33,100.0,https://nmbrass.no/nmjanitsjar/static/mohornmusikk.jpg,,,,2025-09-23T13:20:59.975372
2023-elite-09-sarpsborg-janitsjarkorps,2023,Elite,9,Sarpsborg Janitsjarkorps,Frode Amundsen,"Ouverture, op. 2; Old Licks Bluesed Up","['Ouverture, op. 2', 'Old Licks Bluesed Up']",,[],90.8,100.0,https://nmbrass.no/nmjanitsjar/static/sarpsborgjanitsjarkorps.jpg,,,,2025-09-23T13:20:59.975374
2023-elite-10-kolbotn-konsertorkester,2023,Elite,10,Kolbotn Konsertorkester,Jan-Erik Hybertsen,Cerebral Vortex; Det gamle kvernhuset; Redline Tango,"['Cerebral Vortex', 'Det gamle kvernhuset', 'Redline Tango']",,[],87.8,100.0,,,,,2025-09-23T13:20:59.975376
