id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2004-elite-01-sarpsborg-janitsjarkorps,2004,Elite,1,Sarpsborg Janitsjarkorps,Geir Holm,,[],,[],96.0,100.0,https://nmbrass.no/nmjanitsjar/static/sarpsborgjanitsjarkorps.jpg,,,,2025-08-25T20:48:54.032936
2004-elite-02-lillestrøm-musikkorps,2004,Elite,2,Lillestrøm Musikkorps,Trond Sverre Myhre,,[],,[],94.0,100.0,https://www.lillestrom-musikkorps.no/data/files/bilde17-brussel1.jpg,,,,2025-08-25T20:48:54.032940
2004-elite-03-vestre-aker-musikkorps,2004,Elite,3,Vestre Aker Musikkorps,Cathrine Winnes,,[],,[],92.0,100.0,https://nmbrass.no/nmjanitsjar/static/vestreakermusikkorps.jpg,,,,2025-08-25T20:48:54.032942
2004-elite-04-sinsen-konsertorkester,2004,Elite,4,Sinsen Konsertorkester,,,[],,[],91.0,100.0,https://nmbrass.no/nmjanitsjar/static/sinsenmusikkorps.jpg,,,,2025-08-25T20:48:54.032945
2004-elite-05-dragefjellets-musikkorps-bergen,2004,Elite,5,Dragefjellets Musikkorps Bergen,Helge Haukås,,[],,[],90.0,100.0,http://dragene.no/wp-content/uploads/2016/03/12821425_10154123000919101_6934214023861599412_n.jpg,,,,2025-08-25T20:48:54.032947
2004-elite-06-nittedal-og-hakadal-janitsjar,2004,Elite,6,Nittedal og Hakadal Janitsjar,Christian Skarbø Tenfjord,,[],,[],88.0,100.0,http://musikkorps.no/wp-content/uploads/2015/01/NM-Nittedal-og-Hakadal-Janitsjar.jpg,,,,2025-08-25T20:48:54.032949
2004-elite-07-musikkforeningen-nidarholm,2004,Elite,7,Musikkforeningen Nidarholm,Espen Andersen,,[],,[],86.0,100.0,https://nidarholm.no/data/gallery/gallery1/img/dsc0378-web.jpg,,,,2025-08-25T20:48:54.032951
2004-elite-08-sandvikens-ungdomskorps,2004,Elite,8,Sandvikens Ungdomskorps,Helge Haukås,,[],,[],84.0,100.0,,,,,2025-08-25T20:48:54.032953
2004-1-divisjon-01-opus-82,2004,1. divisjon,1,Opus 82,Sverre Stakston Olsrud,,[],,[],96.0,100.0,"https://static.wixstatic.com/media/8835a5_5cd78cff169f454fb6d0a54169c9106d.jpg/v1/fill/w_472,h_330,al_c,q_80,usm_0.66_1.00_0.01/8835a5_5cd78cff169f454fb6d0a54169c9106d.jpg",,,,2025-08-25T20:48:54.032956
2004-1-divisjon-02-sandefjord-musikkorps,2004,1. divisjon,2,Sandefjord Musikkorps,Odd Terje Lysebo,,[],,[],94.5,100.0,http://www.sandefjord-musikkorps.no/assets/images/vi-er-smk.jpg,,,,2025-08-25T20:48:54.032958
2004-1-divisjon-03-sagene-janitsjarkorps,2004,1. divisjon,3,Sagene Janitsjarkorps,Tom Skjellum,,[],,[],93.0,100.0,https://nmbrass.no/nmjanitsjar/static/sagenejanitsjarkorps.jpg,,,,2025-08-25T20:48:54.032960
2004-1-divisjon-04-romerike-konsertorkester,2004,1. divisjon,4,Romerike Konsertorkester,Tarjei W. Grimsby,,[],,[],91.0,100.0,,,,,2025-08-25T20:48:54.032962
2004-1-divisjon-05-kolbotn-konsertorkester,2004,1. divisjon,5,Kolbotn Konsertorkester,Erlend Tunestveit,,[],,[],91.0,100.0,,,,,2025-08-25T20:48:54.032964
2004-1-divisjon-06-borge-musikkorps,2004,1. divisjon,6,Borge Musikkorps,Christer Bergby,,[],,[],90.5,100.0,https://nmbrass.no/nmjanitsjar/static/borgemusikkorps.jpg,,,,2025-08-25T20:48:54.032966
2004-1-divisjon-07-drammen-konsertorkester,2004,1. divisjon,7,Drammen Konsertorkester,John-Philip Hannevik,,[],,[],88.25,100.0,https://nmbrass.no/nmjanitsjar/static/drammenkonsertorkester.jpg,,,,2025-08-25T20:48:54.032968
2004-1-divisjon-08-bispehaugen-ungdomskorps,2004,1. divisjon,8,Bispehaugen Ungdomskorps,Tomas Carstensen,,[],,[],87.5,100.0,https://nmbrass.no/nmjanitsjar/static/bispehaugenungdomskorps.jpg,,,,2025-08-25T20:48:54.032970
2004-1-divisjon-09-vestsidens-musikkorps,2004,1. divisjon,9,Vestsidens Musikkorps,Arild Andersen,,[],,[],87.25,100.0,https://nmbrass.no/nmjanitsjar/static/vestsidensmusikkorps.jpg,,,,2025-08-25T20:48:54.032972
2004-1-divisjon-10-lørenskog-musikkorps,2004,1. divisjon,10,Lørenskog Musikkorps,Per Gjermund Storrø,,[],,[],87.0,100.0,https://nmbrass.no/nmjanitsjar/static/lorenskogmusikkorps.jpg,,,,2025-08-25T20:48:54.032975
2004-1-divisjon-11-tromsø-orkesterforenings-janitsjarkorps,2004,1. divisjon,11,Tromsø Orkesterforenings Janitsjarkorps,Håvard Kroka,,[],,[],87.0,100.0,"https://static.wixstatic.com/media/dd5bbc_b0c682bb35064071b71c0549c444563e.jpg/v1/fill/w_859,h_602,al_c,q_85,usm_0.66_1.00_0.01/dd5bbc_b0c682bb35064071b71c0549c444563e.jpg",,,,2025-08-25T20:48:54.032977
2004-1-divisjon-12-halsen-musikkforening,2004,1. divisjon,12,Halsen Musikkforening,Espen Andersen,,[],,[],86.5,100.0,,,,,2025-08-25T20:48:54.032979
2004-2-divisjon-01-sande-musikkorps,2004,2. divisjon,1,Sande Musikkorps,Terje Grøndahl,,[],,[],93.0,100.0,,,,,2025-08-25T20:48:54.032981
2004-2-divisjon-02-mo-hornmusikk,2004,2. divisjon,2,Mo Hornmusikk,Tor Halvard Nilsen,,[],,[],92.0,100.0,https://nmbrass.no/nmjanitsjar/static/mohornmusikk.jpg,,,,2025-08-25T20:48:54.032983
2004-2-divisjon-03-kolbu-janitsjarkorps,2004,2. divisjon,3,Kolbu Janitsjarkorps,Odd Ulleberg,,[],,[],91.0,100.0,,,,,2025-08-25T20:48:54.032985
