id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
1998-elite-01-lillestrøm-musikkorps,1998,Elite,1,Lillestrøm Musikkorps,Ingar Bergby,Piece of Mind; Stabsarabesk,"['Piece of Mind', 'Stabsarabesk']",,[],97.0,100.0,https://www.lillestrom-musikkorps.no/data/files/bilde17-brussel1.jpg,,,,2025-09-21T19:51:31.736197
1998-elite-02-nanset-ungdomsmusikkorps,1998,Elite,2,Nanset Ungdomsmusikkorps,Odd Terje Lysebo,Short Ride in a Fast Machine; Arctic Dreams,"['Short Ride in a Fast Machine', 'Arctic Dreams']",,[],94.0,100.0,https://nmbrass.no/nmjanitsjar/static/nansetungdomsmusikkorps.jpg,,,,2025-09-21T19:51:31.736201
1998-elite-03-dragefjellets-musikkorps-bergen,1998,Elite,3,Dragefjellets Musikkorps Bergen,Helge Haukås,Feste Romane; The Roman Carnival,"['Feste Romane', 'The Roman Carnival']",,[],93.0,100.0,http://dragene.no/wp-content/uploads/2016/03/12821425_10154123000919101_6934214023861599412_n.jpg,,,,2025-09-21T19:51:31.736204
1998-elite-04-sandvikens-ungdomskorps,1998,Elite,4,Sandvikens Ungdomskorps,Ray Farr,Morning Alleluias for the Winter Solstice; Sun Paints Rainbows on the Vast Waves; Dawn Flight,"['Morning Alleluias for the Winter Solstice', 'Sun Paints Rainbows on the Vast Waves', 'Dawn Flight']",,[],90.0,100.0,,,,,2025-09-21T19:51:31.736206
1998-elite-05-sarpsborg-janitsjarkorps,1998,Elite,5,Sarpsborg Janitsjarkorps,Geir Holm,Lincolnshire Posy; Armageddon,"['Lincolnshire Posy', 'Armageddon']",,[],89.0,100.0,https://nmbrass.no/nmjanitsjar/static/sarpsborgjanitsjarkorps.jpg,,,,2025-09-21T19:51:31.736208
1998-elite-06-vestre-aker-musikkorps,1998,Elite,6,Vestre Aker Musikkorps,Thomas Rimul,,[],,[],87.0,100.0,https://nmbrass.no/nmjanitsjar/static/vestreakermusikkorps.jpg,,,,2025-09-21T19:51:31.736210
1998-elite-07-sandefjord-musikkorps,1998,Elite,7,Sandefjord Musikkorps,Odd Terje Lysebo,,[],,[],86.0,100.0,http://www.sandefjord-musikkorps.no/assets/images/vi-er-smk.jpg,,,,2025-09-21T19:51:31.736212
1998-elite-08-sinsen-konsertorkester,1998,Elite,8,Sinsen Konsertorkester,Halvor Holm,,[],,[],85.0,100.0,https://nmbrass.no/nmjanitsjar/static/sinsenmusikkorps.jpg,,,,2025-09-21T19:51:31.736214
1998-1-divisjon-01-aalesunds-ungdomsmusikkorps,1998,1. divisjon,1,Aalesunds Ungdomsmusikkorps,Arnfinn Dalhaug,Fantasy Variations on a Theme by Niccolo Paganini; Postcard (plikt),"['Fantasy Variations on a Theme by Niccolo Paganini', 'Postcard (plikt)']",,[],96.5,100.0,,,,,2025-09-21T19:51:31.736217
1998-1-divisjon-02-stabekk-janitsjarorkester,1998,1. divisjon,2,Stabekk Janitsjarorkester,Bengt Eklund,Stormworks; Postcard (plikt),"['Stormworks', 'Postcard (plikt)']",,[],96.5,100.0,http://www.sjo.no/images/SJO-planetene-2015-922px.jpg,,,,2025-09-21T19:51:31.736219
