id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2025-elite-01-christiania-blåseensemble,2025,Elite,1,Christiania Blåseensemble,Peter Sebastian Szilvay,Symfoni no. 1,['Symfoni no. 1'],,[],97.67,100.0,https://nmbrass.no/nmjanitsjar/static/christianiablaseensemble.jpg,,,,2025-09-23T13:20:59.986502
2025-elite-02-opus-82,2025,Elite,2,Opus 82,Leif Arne T. Pedersen,Lincolnshire Posy; The Miraculous Mandarin,"['Lincolnshire Posy', 'The Miraculous Mandarin']",,[],95.67,100.0,"https://static.wixstatic.com/media/8835a5_5cd78cff169f454fb6d0a54169c9106d.jpg/v1/fill/w_472,h_330,al_c,q_80,usm_0.66_1.00_0.01/8835a5_5cd78cff169f454fb6d0a54169c9106d.jpg",,,,2025-09-23T13:20:59.986505
2025-elite-03-musikkforeningen-nidarholm,2025,Elite,3,Musikkforeningen Nidarholm,Trond Husebø,Dance Suite; Dionysiaques,"['Dance Suite', 'Dionysiaques']",,[],93.33,100.0,https://nidarholm.no/data/gallery/gallery1/img/dsc0378-web.jpg,,,,2025-09-23T13:20:59.986507
2025-elite-04-alvøens-musikkforening,2025,Elite,4,Alvøens Musikkforening,Bengt Florvåg,El Jardin de Las Herspérides,['El Jardin de Las Herspérides'],,[],92.67,100.0,,,,,2025-09-23T13:20:59.986510
2025-elite-05-dragefjellets-musikkorps-bergen,2025,Elite,5,Dragefjellets Musikkorps Bergen,Andreas Hanson,Changes; Bergakungen Suite,"['Changes', 'Bergakungen Suite']",,[],91.0,100.0,http://dragene.no/wp-content/uploads/2016/03/12821425_10154123000919101_6934214023861599412_n.jpg,,,,2025-09-23T13:20:59.986512
2025-elite-06-lillestrøm-musikkorps,2025,Elite,6,Lillestrøm Musikkorps,Ingar Bergby,Feste Romane; The Merry King; Gendarmes' Duet,"['Feste Romane', 'The Merry King', ""Gendarmes' Duet""]",,[],89.0,100.0,https://www.lillestrom-musikkorps.no/data/files/bilde17-brussel1.jpg,,,,2025-09-23T13:20:59.986514
2025-elite-07-mo-hornmusikk,2025,Elite,7,Mo Hornmusikk,Reid Gilje,Kokopelli’s Dance; Variazioni Sinfonische su “Non Potho Reposare”,"['Kokopelli’s Dance', 'Variazioni Sinfonische su “Non Potho Reposare”']",,[],87.67,100.0,https://nmbrass.no/nmjanitsjar/static/mohornmusikk.jpg,,,,2025-09-23T13:20:59.986517
2025-elite-08-skjold-nesttun-janitsjar,2025,Elite,8,Skjold Nesttun Janitsjar,Bengt Florvåg,Trittico; Memorias de un Hombre de Ciudad,"['Trittico', 'Memorias de un Hombre de Ciudad']",,[],86.5,100.0,https://nmbrass.no/nmjanitsjar/static/skjoldnesttunjanitsjar.jpg,,,,2025-09-23T13:20:59.986519
2025-elite-09-byneset-musikkorps,2025,Elite,9,Byneset Musikkorps,Heidi Hagerup Uddu,"La promenade, La Femme a l’ombrelle; From Ancient Times","['La promenade, La Femme a l’ombrelle', 'From Ancient Times']",an Artwork of Claude Monet,['an Artwork of Claude Monet'],86.17,100.0,https://nmbrass.no/nmjanitsjar/static/bynesetmusikkorps.jpg,,,,2025-09-23T13:20:59.986522
2025-elite-10-lørenskog-musikkorps,2025,Elite,10,Lørenskog Musikkorps,Trond Sverre Myhre,"Symphony no. 1, ‘Gilgamesh’","['Symphony no. 1, ‘Gilgamesh’']",,[],85.33,100.0,https://nmbrass.no/nmjanitsjar/static/lorenskogmusikkorps.jpg,,,,2025-09-23T13:20:59.986525
