id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2011-elite-01-sandvikens-ungdomskorps,2011,Elite,1,Sandvikens Ungdomskorps,Tormod Flaten,"Symphony no. 1, ‘Gilgamesh’","['Symphony no. 1, ‘Gilgamesh’']",,[],95.0,100.0,,,,,2025-09-23T13:59:30.506756
2011-elite-02-dragefjellets-musikkorps-bergen,2011,Elite,2,Dragefjellets Musikkorps Bergen,Ingar Bergby,Norsk Rapsodi nr. 2; Symphony in B flat for Concert Band,"['Norsk Rapsodi nr. 2', 'Symphony in B flat for Concert Band']",,[],94.5,100.0,http://dragene.no/wp-content/uploads/2016/03/12821425_10154123000919101_6934214023861599412_n.jpg,,,,2025-09-23T13:59:30.506759
2011-elite-03-musikkforeningen-nidarholm,2011,Elite,3,Musikkforeningen Nidarholm,Bjørn Sagstad,Cerebral Vortex; Orgie et Dances fra Antoine et Cléopâtre; Lollapalooza,"['Cerebral Vortex', 'Orgie et Dances fra Antoine et Cléopâtre', 'Lollapalooza']",,[],93.0,100.0,https://nidarholm.no/data/gallery/gallery1/img/dsc0378-web.jpg,,,,2025-09-23T13:59:30.506762
2011-elite-04-sarpsborg-janitsjarkorps,2011,Elite,4,Sarpsborg Janitsjarkorps,Geir Holm,Dionysiaques; Vientos,"['Dionysiaques', 'Vientos']",,[],92.0,100.0,https://nmbrass.no/nmjanitsjar/static/sarpsborgjanitsjarkorps.jpg,,,,2025-09-23T13:59:30.506764
2011-elite-05-lillestrøm-musikkorps,2011,Elite,5,Lillestrøm Musikkorps,Trond Sverre Myhre,Fantasy Variations; Spiritual Planet,"['Fantasy Variations', 'Spiritual Planet']",,[],91.0,100.0,https://www.lillestrom-musikkorps.no/data/files/bilde17-brussel1.jpg,,,,2025-09-23T13:59:30.506766
2011-elite-06-vestre-aker-musikkorps,2011,Elite,6,Vestre Aker Musikkorps,Thomas Rimul,Belkis: Regina di Saba,['Belkis: Regina di Saba'],,[],90.0,100.0,https://nmbrass.no/nmjanitsjar/static/vestreakermusikkorps.jpg,,,,2025-09-23T13:59:30.506768
2011-elite-07-kolbotn-konsertorkester,2011,Elite,7,Kolbotn Konsertorkester,Sverre Stakston Olsrud,Symphony no. 4,['Symphony no. 4'],,[],89.0,100.0,,,,,2025-09-23T13:59:30.506770
2011-elite-08-nittedal-og-hakadal-janitsjar,2011,Elite,8,Nittedal og Hakadal Janitsjar,John-Philip Hannevik,Wind Blitz; Rumpelstilzchen,"['Wind Blitz', 'Rumpelstilzchen']",a fairytale for Symphonic Wind Ensemble,['a fairytale for Symphonic Wind Ensemble'],88.0,100.0,http://musikkorps.no/wp-content/uploads/2015/01/NM-Nittedal-og-Hakadal-Janitsjar.jpg,,,,2025-09-23T13:59:30.506773
2011-elite-09-drammen-konsertorkester,2011,Elite,9,Drammen Konsertorkester,Rune Bergman,Ildfuglen; Short Ride in a Fast Machine,"['Ildfuglen', 'Short Ride in a Fast Machine']",,[],86.0,100.0,https://nmbrass.no/nmjanitsjar/static/drammenkonsertorkester.jpg,,,,2025-09-23T13:59:30.506775
2011-elite-10-sandefjord-musikkorps,2011,Elite,10,Sandefjord Musikkorps,Odd Terje Lysebo,"Symfoni nr. 2, Venus de las Luces; Cheetah","['Symfoni nr. 2, Venus de las Luces', 'Cheetah']",,[],85.0,100.0,http://www.sandefjord-musikkorps.no/assets/images/vi-er-smk.jpg,,,,2025-09-23T13:59:30.506777
