id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2002-elite-01-vestre-aker-musikkorps,2002,Elite,1,Vestre Aker Musikkorps,Thomas Rimul,Concerto for Wind Ensemble,['Concerto for Wind Ensemble'],,[],96.0,100.0,https://nmbrass.no/nmjanitsjar/static/vestreakermusikkorps.jpg,,,,2025-09-23T13:20:59.840693
2002-elite-02-sarpsborg-janitsjarkorps,2002,Elite,2,Sarpsborg Janitsjarkorps,Geir Holm,"Theme and Variations for Wind Band, Op. 43a; Gloses II","['Theme and Variations for Wind Band, Op. 43a', 'Gloses II']",,[],95.0,100.0,https://nmbrass.no/nmjanitsjar/static/sarpsborgjanitsjarkorps.jpg,,,,2025-09-23T13:20:59.840696
2002-elite-03-lillestrøm-musikkorps,2002,Elite,3,Lillestrøm Musikkorps,Helge Haukås,Smetana Fanfare; Adagio Para Orquesta de Instrumentos de Viento; Les Coleurs Fauves,"['Smetana Fanfare', 'Adagio Para Orquesta de Instrumentos de Viento', 'Les Coleurs Fauves']",,[],94.0,100.0,https://www.lillestrom-musikkorps.no/data/files/bilde17-brussel1.jpg,,,,2025-09-23T13:20:59.840699
2002-elite-04-sinsen-konsertorkester,2002,Elite,4,Sinsen Konsertorkester,Ukjent,Dionysiaques; Star Wars Trilogy,"['Dionysiaques', 'Star Wars Trilogy']",,[],90.0,100.0,https://nmbrass.no/nmjanitsjar/static/sinsenmusikkorps.jpg,,,,2025-09-23T13:20:59.840702
2002-elite-05-sandefjord-musikkorps,2002,Elite,5,Sandefjord Musikkorps,Odd Terje Lysebo,Concerto for Wind Ensemble,['Concerto for Wind Ensemble'],,[],87.0,100.0,http://www.sandefjord-musikkorps.no/assets/images/vi-er-smk.jpg,,,,2025-09-23T13:20:59.840704
2002-elite-06-nittedal-og-hakadal-janitsjar,2002,Elite,6,Nittedal og Hakadal Janitsjar,Trond Elnes,Fanfare and Choral; Caricatures,"['Fanfare and Choral', 'Caricatures']",,[],86.0,100.0,http://musikkorps.no/wp-content/uploads/2015/01/NM-Nittedal-og-Hakadal-Janitsjar.jpg,,,,2025-09-23T13:20:59.840706
2002-elite-07-sagene-janitsjarkorps,2002,Elite,7,Sagene Janitsjarkorps,Tom Skjellum,"Abstractions 1&2 for Band, ikke 4. sats Marciale; Polovetsian Dances from Prince Igor, ikke 3. sats General Dance","['Abstractions 1&2 for Band, ikke 4. sats Marciale', 'Polovetsian Dances from Prince Igor, ikke 3. sats General Dance']",,[],80.0,100.0,https://nmbrass.no/nmjanitsjar/static/sagenejanitsjarkorps.jpg,,,,2025-09-23T13:20:59.840709
2002-elite-08-sandvikens-ungdomskorps,2002,Elite,8,Sandvikens Ungdomskorps,Karl Ole Midtbø,"Festival Overture, Op. 39; The Year of the Dragon","['Festival Overture, Op. 39', 'The Year of the Dragon']",,[],79.0,100.0,,,,,2025-09-23T13:20:59.840711
2002-1-divisjon-01-opus-82,2002,1. divisjon,1,Opus 82,Sverre Stakston Olsrud,"Theme and Variations for Wind Band, Op. 43a; New World Dances (plikt)","['Theme and Variations for Wind Band, Op. 43a', 'New World Dances (plikt)']",,[],95.25,100.0,"https://static.wixstatic.com/media/8835a5_5cd78cff169f454fb6d0a54169c9106d.jpg/v1/fill/w_472,h_330,al_c,q_80,usm_0.66_1.00_0.01/8835a5_5cd78cff169f454fb6d0a54169c9106d.jpg",,,,2025-09-23T13:20:59.840714
2002-1-divisjon-02-musikkforeningen-nidarholm,2002,1. divisjon,2,Musikkforeningen Nidarholm,Espen Andersen,Sinfonia Festiva; New World Dances (plikt),"['Sinfonia Festiva', 'New World Dances (plikt)']",,[],93.5,100.0,https://nidarholm.no/data/gallery/gallery1/img/dsc0378-web.jpg,,,,2025-09-23T13:20:59.840716
