id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2012-elite-01-lillestrøm-musikkorps,2012,Elite,1,Lillestrøm Musikkorps,Trond Sverre Myhre,Pinocchio,['Pinocchio'],,[],96.0,100.0,https://www.lillestrom-musikkorps.no/data/files/bilde17-brussel1.jpg,,,,2025-09-23T13:59:30.516812
2012-elite-02-nittedal-og-hakadal-janitsjar,2012,Elite,2,Nittedal og Hakadal Janitsjar,John-Philip Hannevik,Symphony in B flat for Concert Band; The Big Bang,"['Symphony in B flat for Concert Band', 'The Big Bang']",,[],94.0,100.0,http://musikkorps.no/wp-content/uploads/2015/01/NM-Nittedal-og-Hakadal-Janitsjar.jpg,,,,2025-09-23T13:59:30.516815
2012-elite-03-sandvikens-ungdomskorps,2012,Elite,3,Sandvikens Ungdomskorps,Tormod Flaten,Fantasia per la vita e la Morte; Cantus Laetus,"['Fantasia per la vita e la Morte', 'Cantus Laetus']",,[],92.0,100.0,,,,,2025-09-23T13:59:30.516818
2012-elite-04-dragefjellets-musikkorps-bergen,2012,Elite,4,Dragefjellets Musikkorps Bergen,Gary Peterson,Dance Suite; Norsk Rapsodi nr. 1,"['Dance Suite', 'Norsk Rapsodi nr. 1']",,[],91.0,100.0,http://dragene.no/wp-content/uploads/2016/03/12821425_10154123000919101_6934214023861599412_n.jpg,,,,2025-09-23T13:59:30.516820
2012-elite-05-sarpsborg-janitsjarkorps,2012,Elite,5,Sarpsborg Janitsjarkorps,John-Philip Hannevik,Bum's Rush; Passacaglia,"[""Bum's Rush"", 'Passacaglia']",,[],90.0,100.0,https://nmbrass.no/nmjanitsjar/static/sarpsborgjanitsjarkorps.jpg,,,,2025-09-23T13:59:30.516822
2012-elite-06-christiania-blåseensemble,2012,Elite,6,Christiania Blåseensemble,Thor Anders Trelease-Eriksen,Fanfare for the Common Man; Hammersmith; Ildfuglen,"['Fanfare for the Common Man', 'Hammersmith', 'Ildfuglen']",Prelude and scherzo,['Prelude and scherzo'],89.0,100.0,https://nmbrass.no/nmjanitsjar/static/christianiablaseensemble.jpg,,,,2025-09-23T13:59:30.516825
2012-elite-07-musikkforeningen-nidarholm,2012,Elite,7,Musikkforeningen Nidarholm,Espen Andersen,"Asphalt Cocktail; Symphony no. 1 ""Titan"", 4. sats","['Asphalt Cocktail', 'Symphony no. 1 ""Titan"", 4. sats']",,[],88.0,100.0,https://nidarholm.no/data/gallery/gallery1/img/dsc0378-web.jpg,,,,2025-09-23T13:59:30.516827
2012-elite-08-vestre-aker-musikkorps,2012,Elite,8,Vestre Aker Musikkorps,Thomas Rimul,Sinfonietta for Concert Band; Sensemayà,"['Sinfonietta for Concert Band', 'Sensemayà']",,[],87.0,100.0,https://nmbrass.no/nmjanitsjar/static/vestreakermusikkorps.jpg,,,,2025-09-23T13:59:30.516829
2012-elite-09-kolbotn-konsertorkester,2012,Elite,9,Kolbotn Konsertorkester,Sverre Stakston Olsrud,Symphony in B flat for Concert Band; Ressons del Xarq,"['Symphony in B flat for Concert Band', 'Ressons del Xarq']",,[],86.0,100.0,,,,,2025-09-23T13:59:30.516831
2012-elite-10-drammen-konsertorkester,2012,Elite,10,Drammen Konsertorkester,Jon Terje Svendsen,Symphony in B flat for Concert Band; Stabsarabesk,"['Symphony in B flat for Concert Band', 'Stabsarabesk']",,[],85.0,100.0,https://nmbrass.no/nmjanitsjar/static/drammenkonsertorkester.jpg,,,,2025-09-23T13:59:30.516833
