id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2009-elite-01-dragefjellets-musikkorps-bergen,2009,Elite,1,Dragefjellets Musikkorps Bergen,Gary Peterson,Wer ist Elise,['Wer ist Elise'],,[],96.0,100.0,http://dragene.no/wp-content/uploads/2016/03/12821425_10154123000919101_6934214023861599412_n.jpg,,,,2025-08-25T20:48:54.064014
2009-elite-02-lillestrøm-musikkorps,2009,Elite,2,Lillestrøm Musikkorps,Trond Sverre Myhre,Lux Perpetua,['Lux Perpetua'],,[],94.0,100.0,https://www.lillestrom-musikkorps.no/data/files/bilde17-brussel1.jpg,,,,2025-08-25T20:48:54.064018
2009-elite-03-sarpsborg-janitsjarkorps,2009,Elite,3,Sarpsborg Janitsjarkorps,Geir Holm,Microtopia,['Microtopia'],,[],93.0,100.0,https://nmbrass.no/nmjanitsjar/static/sarpsborgjanitsjarkorps.jpg,,,,2025-08-25T20:48:54.064020
2009-elite-04-musikkforeningen-nidarholm,2009,Elite,4,Musikkforeningen Nidarholm,Espen Andersen,Gichigamiin,['Gichigamiin'],The Five Freshwater Seas,['The Five Freshwater Seas'],92.0,100.0,https://nidarholm.no/data/gallery/gallery1/img/dsc0378-web.jpg,,,,2025-08-25T20:48:54.064023
2009-elite-05-vestre-aker-musikkorps,2009,Elite,5,Vestre Aker Musikkorps,Thomas Rimul,Triptych,['Triptych'],,[],90.0,100.0,https://nmbrass.no/nmjanitsjar/static/vestreakermusikkorps.jpg,,,,2025-08-25T20:48:54.064025
2009-elite-06-sagene-janitsjarkorps,2009,Elite,6,Sagene Janitsjarkorps,Tom Skjellum,The Planets by Trouvere: The Earth,['The Planets by Trouvere: The Earth'],,[],89.0,100.0,https://nmbrass.no/nmjanitsjar/static/sagenejanitsjarkorps.jpg,,,,2025-08-25T20:48:54.064027
2009-elite-07-nittedal-og-hakadal-janitsjar,2009,Elite,7,Nittedal og Hakadal Janitsjar,John-Philip Hannevik,"Cajun Folk Songs II, No. 2 Country Dance","['Cajun Folk Songs II, No. 2 Country Dance']",,[],88.0,100.0,http://musikkorps.no/wp-content/uploads/2015/01/NM-Nittedal-og-Hakadal-Janitsjar.jpg,,,,2025-08-25T20:48:54.064029
2009-elite-08-sandvikens-ungdomskorps,2009,Elite,8,Sandvikens Ungdomskorps,Tormod Flaten,"War and Peace, 2. sats","['War and Peace, 2. sats']",,[],86.0,100.0,,,,,2025-08-25T20:48:54.064031
2009-elite-09-sandefjord-musikkorps,2009,Elite,9,Sandefjord Musikkorps,Geir Arne Haugsrud,The Story of Anne Frank,['The Story of Anne Frank'],,[],85.0,100.0,http://www.sandefjord-musikkorps.no/assets/images/vi-er-smk.jpg,,,,2025-08-25T20:48:54.064033
2009-elite-10-borge-musikkorps,2009,Elite,10,Borge Musikkorps,Christer Bergby,Fanfare,['Fanfare'],The Benefaction from Sky and Mother Earth,['The Benefaction from Sky and Mother Earth'],83.0,100.0,https://nmbrass.no/nmjanitsjar/static/borgemusikkorps.jpg,,,,2025-08-25T20:48:54.064035
2009-1-divisjon-01-kolbotn-konsertorkester,2009,1. divisjon,1,Kolbotn Konsertorkester,Rune André Halvorsen,"Cavetowns ""Cappadocia""","['Cavetowns ""Cappadocia""']",,[],94.0,100.0,,,,,2025-08-25T20:48:54.064037
2009-1-divisjon-02-bispehaugen-ungdomskorps,2009,1. divisjon,2,Bispehaugen Ungdomskorps,Tomas Carstensen,Close,['Close'],,[],93.0,100.0,https://nmbrass.no/nmjanitsjar/static/bispehaugenungdomskorps.jpg,,,,2025-08-25T20:48:54.064039
2009-1-divisjon-03-opus-82,2009,1. divisjon,3,Opus 82,Pål Wilhelm Magnussen,The Stone Guardians,['The Stone Guardians'],The Three Peaks,['The Three Peaks'],92.0,100.0,"https://static.wixstatic.com/media/8835a5_5cd78cff169f454fb6d0a54169c9106d.jpg/v1/fill/w_472,h_330,al_c,q_80,usm_0.66_1.00_0.01/8835a5_5cd78cff169f454fb6d0a54169c9106d.jpg",,,,2025-08-25T20:48:54.064042
2009-1-divisjon-04-drammen-konsertorkester,2009,1. divisjon,4,Drammen Konsertorkester,Rune Bergman,La Torre de Hercules,['La Torre de Hercules'],,[],90.0,100.0,https://nmbrass.no/nmjanitsjar/static/drammenkonsertorkester.jpg,,,,2025-08-25T20:48:54.064044
2009-1-divisjon-05-skjold-nesttun-janitsjar,2009,1. divisjon,5,Skjold Nesttun Janitsjar,Bengt Florvåg,Compostela,['Compostela'],,[],89.0,100.0,https://nmbrass.no/nmjanitsjar/static/skjoldnesttunjanitsjar.jpg,,,,2025-08-25T20:48:54.064046
2009-1-divisjon-06-sande-musikkorps,2009,1. divisjon,6,Sande Musikkorps,Lars-Thomas Holm,Sinfonietta No. 3,['Sinfonietta No. 3'],,[],88.0,100.0,,,,,2025-08-25T20:48:54.064048
2009-1-divisjon-07-mo-hornmusikk,2009,1. divisjon,7,Mo Hornmusikk,Reid Gilje,Cane River Murals,['Cane River Murals'],,[],86.0,100.0,https://nmbrass.no/nmjanitsjar/static/mohornmusikk.jpg,,,,2025-08-25T20:48:54.064050
2009-1-divisjon-08-lørenskog-musikkorps,2009,1. divisjon,8,Lørenskog Musikkorps,Tarjei W. Grimsby,Arca de Noè,['Arca de Noè'],,[],85.0,100.0,https://nmbrass.no/nmjanitsjar/static/lorenskogmusikkorps.jpg,,,,2025-08-25T20:48:54.064052
2009-1-divisjon-09-vestsidens-musikkorps,2009,1. divisjon,9,Vestsidens Musikkorps,Helge Haukås,The Baltic Way,['The Baltic Way'],,[],84.0,100.0,https://nmbrass.no/nmjanitsjar/static/vestsidensmusikkorps.jpg,,,,2025-08-25T20:48:54.064054
2009-1-divisjon-10-halsen-musikkforening,2009,1. divisjon,10,Halsen Musikkforening,Gavin David Lee,The Flood,['The Flood'],,[],83.0,100.0,,,,,2025-08-25T20:48:54.064056
2009-1-divisjon-11-sinsen-konsertorkester,2009,1. divisjon,11,Sinsen Konsertorkester,Jon Terje Svendsen,Tom Sawyer Suite,['Tom Sawyer Suite'],"five Scenes from Mark Twain, Op. 27","['five Scenes from Mark Twain, Op. 27']",82.0,100.0,https://nmbrass.no/nmjanitsjar/static/sinsenmusikkorps.jpg,,,,2025-08-25T20:48:54.064058
2009-1-divisjon-12-aalesunds-ungdomsmusikkorps,2009,1. divisjon,12,Aalesunds Ungdomsmusikkorps,Rune Bergman,"Selections from ""Princess Mononoke""","['Selections from ""Princess Mononoke""']",,[],81.0,100.0,,,,,2025-08-25T20:48:54.064060
2009-1-divisjon-13-lungegaardens-musikkorps,2009,1. divisjon,13,Lungegaardens Musikkorps,Stian E. Svendsen,"Samtidig, ein annan stad enn no","['Samtidig, ein annan stad enn no']",,[],80.0,100.0,https://nmbrass.no/nmjanitsjar/static/lungegaardensmusikkorps.jpg,,,,2025-08-25T20:48:54.064062
2009-2-divisjon-01-stabekk-janitsjarorkester,2009,2. divisjon,1,Stabekk Janitsjarorkester,Vegard Landaas,Eldorado,['Eldorado'],,[],96.0,100.0,http://www.sjo.no/images/SJO-planetene-2015-922px.jpg,,,,2025-08-25T20:48:54.064064
2009-2-divisjon-02-kolbu-janitsjarkorps,2009,2. divisjon,2,Kolbu Janitsjarkorps,Christian Skarbø Tenfjord,A Malvern. Suite,['A Malvern. Suite'],,[],95.0,100.0,,,,,2025-08-25T20:48:54.064066
2009-2-divisjon-03-alvøens-musikkforening,2009,2. divisjon,3,Alvøens Musikkforening,Bengt Florvåg,Victory,['Victory'],,[],94.5,100.0,,,,,2025-08-25T20:48:54.064068
2009-2-divisjon-04-bjølsen-ungdomskorps,2009,2. divisjon,4,Bjølsen Ungdomskorps,Trond Elnes,Street Tango,['Street Tango'],,[],94.0,100.0,,,,,2025-08-25T20:48:54.064070
2009-2-divisjon-05-tønsberg-janitsjarkorps,2009,2. divisjon,5,Tønsberg Janitsjarkorps,Egil Johannes Lysebo,D-Day,['D-Day'],,[],93.0,100.0,https://nmbrass.no/nmjanitsjar/static/tonsbergjanitsjarkorps.jpg,,,,2025-08-25T20:48:54.064072
2009-2-divisjon-06-strusshamn-musikkforening,2009,2. divisjon,6,Strusshamn Musikkforening,Reid Gilje,"First Suite in Eb for Military Band, 1. sats, Chaconne","['First Suite in Eb for Military Band, 1. sats, Chaconne']",,[],92.0,100.0,https://nmbrass.no/nmjanitsjar/static/strusshamnmusikkforening.jpg,,,,2025-08-25T20:48:54.064074
2009-2-divisjon-07-ranheim-musikkforening,2009,2. divisjon,7,Ranheim Musikkforening,Hans Andreas Kjølberg,Nordlandstoner,['Nordlandstoner'],,[],91.5,100.0,https://nmbrass.no/nmjanitsjar/static/ranheimmusikkforening.png,,,,2025-08-25T20:48:54.064076
2009-2-divisjon-08-byneset-musikkorps,2009,2. divisjon,8,Byneset Musikkorps,Tomas Carstensen,Golden Peak,['Golden Peak'],,[],91.0,100.0,https://nmbrass.no/nmjanitsjar/static/bynesetmusikkorps.jpg,,,,2025-08-25T20:48:54.064078
2009-2-divisjon-09-fåberg-musikkforening,2009,2. divisjon,9,Fåberg Musikkforening,Morten Fagerjord,"Schaffs Mit Mir, Gott","['Schaffs Mit Mir, Gott']",,[],90.0,100.0,https://nmbrass.no/nmjanitsjar/static/fabergmusikkforening.jpg,,,,2025-08-25T20:48:54.064080
2009-2-divisjon-10-skedsmo-janitsjarorkester,2009,2. divisjon,10,Skedsmo Janitsjarorkester,Martin Torp,The Legend of Maracaibo,['The Legend of Maracaibo'],,[],89.0,100.0,,,,,2025-08-25T20:48:54.064082
2009-2-divisjon-11-lisleby-musikkorps,2009,2. divisjon,11,Lisleby Musikkorps,Erlend Tunestveit,Journey Through Orion,['Journey Through Orion'],,[],88.5,100.0,https://nmbrass.no/nmjanitsjar/static/lislebymusikkorps.jpg,,,,2025-08-25T20:48:54.064084
2009-2-divisjon-12-sykkylven-janitsjarorkester,2009,2. divisjon,12,Sykkylven Janitsjarorkester,Jonathan Darren Hamel,Voice of the Vikings,['Voice of the Vikings'],,[],88.0,100.0,,,,,2025-08-25T20:48:54.064086
