id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
1993-elite-01-nanset-ungdomsmusikkorps,1993,Elite,1,Nanset Ungdomsmusikkorps,Odd Terje Lysebo,Concerto for Wind Ensemble; Symphonic Overture (plikt),"['Concerto for Wind Ensemble', 'Symphonic Overture (plikt)']",,[],94.0,100.0,https://nmbrass.no/nmjanitsjar/static/nansetungdomsmusikkorps.jpg,,,,2025-09-21T19:51:31.674587
1993-elite-02-lillestrøm-musikkorps,1993,Elite,2,Lillestrøm Musikkorps,Christer Johannesen,Hjalarljod; The Year of the Dragon; Symphonic Overture (plikt),"['Hjalarljod', 'The Year of the Dragon', 'Symphonic Overture (plikt)']",,[],92.0,100.0,https://www.lillestrom-musikkorps.no/data/files/bilde17-brussel1.jpg,,,,2025-09-21T19:51:31.674595
1993-elite-03-dragefjellets-musikkorps-bergen,1993,Elite,3,Dragefjellets Musikkorps Bergen,Helge Haukås,Music for Prague 1968; Symphonic Overture (plikt),"['Music for Prague 1968', 'Symphonic Overture (plikt)']",,[],91.0,100.0,http://dragene.no/wp-content/uploads/2016/03/12821425_10154123000919101_6934214023861599412_n.jpg,,,,2025-09-21T19:51:31.674599
1993-elite-04-vestre-aker-musikkorps,1993,Elite,4,Vestre Aker Musikkorps,Erlend Tunestveit,Petite Suite; Stabsarabesk; Symphonic Overture (plikt),"['Petite Suite', 'Stabsarabesk', 'Symphonic Overture (plikt)']",,[],89.0,100.0,https://nmbrass.no/nmjanitsjar/static/vestreakermusikkorps.jpg,,,,2025-09-21T19:51:31.674602
1993-elite-05-sarpsborg-janitsjarkorps,1993,Elite,5,Sarpsborg Janitsjarkorps,Christer Johannesen,Norsk dans; Polovetsian Dances from Prince Igor; Symphonic Overture (plikt),"['Norsk dans', 'Polovetsian Dances from Prince Igor', 'Symphonic Overture (plikt)']",,[],87.0,100.0,https://nmbrass.no/nmjanitsjar/static/sarpsborgjanitsjarkorps.jpg,,,,2025-09-21T19:51:31.674605
1993-elite-06-sagene-janitsjarkorps,1993,Elite,6,Sagene Janitsjarkorps,Tom Skjellum,Det gamle kvernhuset; Fontane di Roma; Symphonic Overture (plikt),"['Det gamle kvernhuset', 'Fontane di Roma', 'Symphonic Overture (plikt)']",,[],84.0,100.0,https://nmbrass.no/nmjanitsjar/static/sagenejanitsjarkorps.jpg,,,,2025-09-21T19:51:31.674608
1993-1-divisjon-01-skjetten-ungdomskorps,1993,1. divisjon,1,Skjetten Ungdomskorps,Svein Greni,Danse Folâtre; Punchinello Overture (plikt),"['Danse Folâtre', 'Punchinello Overture (plikt)']",,[],93.5,100.0,,,,,2025-09-21T19:51:31.674612
1993-1-divisjon-02-sinsen-konsertorkester,1993,1. divisjon,2,Sinsen Konsertorkester,Holger Gulbrandsen,Punchinello Overture (plikt),['Punchinello Overture (plikt)'],,[],90.5,100.0,https://nmbrass.no/nmjanitsjar/static/sinsenmusikkorps.jpg,,,,2025-09-21T19:51:31.674615
1993-1-divisjon-03-sandefjord-musikkorps,1993,1. divisjon,3,Sandefjord Musikkorps,Odd Terje Lysebo,Punchinello Overture (plikt),['Punchinello Overture (plikt)'],,[],89.5,100.0,http://www.sandefjord-musikkorps.no/assets/images/vi-er-smk.jpg,,,,2025-09-21T19:51:31.674617
1993-1-divisjon-06-halsen-musikkforening,1993,1. divisjon,6,Halsen Musikkforening,Inge Sunde,Pastorale Symphonique; Punchinello Overture (plikt),"['Pastorale Symphonique', 'Punchinello Overture (plikt)']",,[],84.0,100.0,,,,,2025-09-21T19:51:31.674621
