id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
1994-elite-01-lillestrøm-musikkorps,1994,Elite,1,Lillestrøm Musikkorps,Ingar Bergby,"Lincolnshire Posy; Music for Prague 1968, 1. sats; Danse Folâtre","['Lincolnshire Posy', 'Music for Prague 1968, 1. sats', 'Danse Folâtre']",,[],95.0,100.0,https://www.lillestrom-musikkorps.no/data/files/bilde17-brussel1.jpg,,,,2025-09-23T13:59:30.342355
1994-elite-02-vestre-aker-musikkorps,1994,Elite,2,Vestre Aker Musikkorps,Erlend Tunestveit,"Overture for Band, Op. 24; Symphonic Metamorphosis of themes by Carl Maria von Weber","['Overture for Band, Op. 24', 'Symphonic Metamorphosis of themes by Carl Maria von Weber']",,[],93.0,100.0,https://nmbrass.no/nmjanitsjar/static/vestreakermusikkorps.jpg,,,,2025-09-23T13:59:30.342358
1994-elite-03-dragefjellets-musikkorps-bergen,1994,Elite,3,Dragefjellets Musikkorps Bergen,Lars Kristian Brynhildsen,Dionysiaques; Don Juan,"['Dionysiaques', 'Don Juan']",,[],92.0,100.0,http://dragene.no/wp-content/uploads/2016/03/12821425_10154123000919101_6934214023861599412_n.jpg,,,,2025-09-23T13:59:30.342360
1994-elite-04-nanset-ungdomsmusikkorps,1994,Elite,4,Nanset Ungdomsmusikkorps,Odd Terje Lysebo,On Winged Flight: A Divertimento for Band; Dawn's Early Light,"['On Winged Flight: A Divertimento for Band', ""Dawn's Early Light""]",,[],90.0,100.0,https://nmbrass.no/nmjanitsjar/static/nansetungdomsmusikkorps.jpg,,,,2025-09-23T13:59:30.342362
1994-elite-05-skjetten-ungdomskorps,1994,Elite,5,Skjetten Ungdomskorps,Svein Greni,"Festival Variations; Symphony no. 1, The Lord of the Rings, ""Gollum""; Fra Hundrad folketonar frå Hardanger","['Festival Variations', 'Symphony no. 1, The Lord of the Rings, ""Gollum""', 'Fra Hundrad folketonar frå Hardanger']",,[],88.0,100.0,,,,,2025-09-23T13:59:30.342365
1994-elite-06-sagene-janitsjarkorps,1994,Elite,6,Sagene Janitsjarkorps,Tom Skjellum,"Cantus; En Natt på Bloksberg; Symphony no. 4, 1. sats","['Cantus', 'En Natt på Bloksberg', 'Symphony no. 4, 1. sats']",,[],86.0,100.0,https://nmbrass.no/nmjanitsjar/static/sagenejanitsjarkorps.jpg,,,,2025-09-23T13:59:30.342367
1994-1-divisjon-01-stabekk-janitsjarorkester,1994,1. divisjon,1,Stabekk Janitsjarorkester,Jan Roger Øren,Variations on a Hymn by Louis Bourgeois (plikt),['Variations on a Hymn by Louis Bourgeois (plikt)'],,[],93.0,100.0,http://www.sjo.no/images/SJO-planetene-2015-922px.jpg,,,,2025-09-23T13:59:30.342369
1994-1-divisjon-02-halsen-musikkforening,1994,1. divisjon,2,Halsen Musikkforening,Karl Ole Midtbø,Incantation and Dance; Variations on a Hymn by Louis Bourgeois (plikt),"['Incantation and Dance', 'Variations on a Hymn by Louis Bourgeois (plikt)']",,[],92.5,100.0,,,,,2025-09-23T13:59:30.342372
1994-1-divisjon-03-aalesunds-ungdomsmusikkorps,1994,1. divisjon,3,Aalesunds Ungdomsmusikkorps,Arnfinn Dalhaug,Variations on a Hymn by Louis Bourgeois (plikt),['Variations on a Hymn by Louis Bourgeois (plikt)'],,[],91.5,100.0,,,,,2025-09-23T13:59:30.342373
1994-1-divisjon-04-byneset-musikkorps,1994,1. divisjon,4,Byneset Musikkorps,Per Kvistad Uddu,Illyrian Dances; Variations on a Hymn by Louis Bourgeois (plikt),"['Illyrian Dances', 'Variations on a Hymn by Louis Bourgeois (plikt)']",,[],90.5,100.0,https://nmbrass.no/nmjanitsjar/static/bynesetmusikkorps.jpg,,,,2025-09-23T13:59:30.342376
1994-1-divisjon-05-sandefjord-musikkorps,1994,1. divisjon,5,Sandefjord Musikkorps,Odd Terje Lysebo,Variations on a Hymn by Louis Bourgeois (plikt),['Variations on a Hymn by Louis Bourgeois (plikt)'],,[],90.0,100.0,http://www.sandefjord-musikkorps.no/assets/images/vi-er-smk.jpg,,,,2025-09-23T13:59:30.342378
