id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2001-elite-01-eikanger-bjørsvik-musikklag,2001,Elite,1,Eikanger-Bjørsvik Musikklag,Dr. Nicholas Childs,Concerto Grosso,['Concerto Grosso'],Derek Bourgeois,['Derek Bourgeois'],97.0,100.0,,,,,2025-09-29T23:32:39.703343
2001-elite-02-stavanger-brass-band,2001,Elite,2,Stavanger Brass Band,Frank Renton,Montage,['Montage'],Peter Graham,['Peter Graham'],96.0,100.0,,,,,2025-09-29T23:32:39.703356
2001-elite-03-krohnengen-brass-band,2001,Elite,3,Krohnengen Brass Band,Ray Farr,Dove Descending,['Dove Descending'],Philip Wilby,['Philip Wilby'],94.5,100.0,,,,,2025-09-29T23:32:39.703362
2001-elite-04-sandefjord-brass-symposium,2001,Elite,4,Sandefjord Brass Symposium,Bryan Hurdley,Jazz,['Jazz'],Philip Wilby,['Philip Wilby'],92.5,100.0,,,,,2025-09-29T23:32:39.703366
2001-elite-05-manger-musikklag,2001,Elite,5,Manger Musikklag,Allan Withington,Dances and Arias,['Dances and Arias'],Edward Gregson,['Edward Gregson'],90.5,100.0,,,,,2025-09-29T23:32:39.703371
2001-elite-06-jaren-hornmusikkforening,2001,Elite,6,Jaren Hornmusikkforening,Helge Haukås,Journey into Freedom,['Journey into Freedom'],Eric Ball,['Eric Ball'],90.5,100.0,,,,,2025-09-29T23:32:39.703375
2001-elite-07-tertnes-brass,2001,Elite,7,Tertnes Brass,Michael Antrobus,Harmony Music,['Harmony Music'],Philip Sparke,['Philip Sparke'],90.5,100.0,,,,,2025-09-29T23:32:39.703379
2001-elite-08-oslofjord-brass,2001,Elite,8,Oslofjord Brass,Selmer Simonsen,Dances and Arias,['Dances and Arias'],Edward Gregson,['Edward Gregson'],88.5,100.0,,,,,2025-09-29T23:32:39.703382
2001-1-divisjon-01-ila-brass-band,2001,1. divisjon,1,Ila Brass Band,Bjørn Sagstad,Masquerade,['Masquerade'],Philip Wilby,['Philip Wilby'],96.0,100.0,,,,,2025-09-29T23:32:39.703387
2001-1-divisjon-02-molde-brass-band,2001,1. divisjon,2,Molde Brass Band,Alan Morrison,Tristan Encounters,['Tristan Encounters'],Martin Ellerby,['Martin Ellerby'],95.0,100.0,,,,,2025-09-29T23:32:39.703391
2001-1-divisjon-03-sola-brass-band,2001,1. divisjon,3,Sola Brass Band,Russell Gray,,[],,[],94.0,100.0,,,,,2025-09-29T23:32:39.703394
2001-1-divisjon-04-tomra-brass-band,2001,1. divisjon,4,Tomra Brass Band,Arnfinn Dalhaug,Dove Descending,['Dove Descending'],Philip Wilby,['Philip Wilby'],93.0,100.0,,,,,2025-09-29T23:32:39.703398
2001-1-divisjon-05-radøy-brass,2001,1. divisjon,5,Radøy Brass,Torstein Aagaard-Nilsen,,[],,[],90.0,100.0,,,,,2025-09-29T23:32:39.703401
2001-1-divisjon-06-askøy-brass-band,2001,1. divisjon,6,Askøy Brass Band,Egil Magnussen,Firestorm,['Firestorm'],Stephen Bulla,['Stephen Bulla'],89.0,100.0,,,,,2025-09-29T23:32:39.703405
2001-1-divisjon-07-trondheim-politis-brassband,2001,1. divisjon,7,Trondheim Politis Brassband,Odd Steinar Mørkved,Victorian Snapshots - On Ratcliff Highway,['Victorian Snapshots - On Ratcliff Highway'],Ray Steadman-Allen,['Ray Steadman-Allen'],88.0,100.0,,,,,2025-09-29T23:32:39.703410
