id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2017-elite-01-eikanger-bjørsvik-musikklag,2017,Elite,1,Eikanger-Bjørsvik Musikklag,Ingar Bergby,Fraternity,['Fraternity'],Thierry Deleruyelle,['Thierry Deleruyelle'],96.0,100.0,,,,,2025-09-29T23:32:39.778643
2017-elite-02-stavanger-brass-band,2017,Elite,2,Stavanger Brass Band,Allan Withington,The Turing Test,['The Turing Test'],Simon Dobson,['Simon Dobson'],95.75,100.0,,,,,2025-09-29T23:32:39.778646
2017-elite-03-manger-musikklag,2017,Elite,3,Manger Musikklag,Peter Sebastian Szilvay,Journey of the Lone Wolf,['Journey of the Lone Wolf'],Simon Dobson,['Simon Dobson'],93.5,100.0,,,,,2025-09-29T23:32:39.778649
2017-elite-04-bjørsvik-brass,2017,Elite,4,Bjørsvik Brass,Andreas Hanson,Dances and Arias,['Dances and Arias'],Edward Gregson,['Edward Gregson'],93.0,100.0,,,,,2025-09-29T23:32:39.778651
2017-elite-05-jaren-hornmusikkforening,2017,Elite,5,Jaren Hornmusikkforening,Howard J Evans,Spiriti,['Spiriti'],Thomas Doss,['Thomas Doss'],90.75,100.0,,,,,2025-09-29T23:32:39.778653
2017-elite-06-kleppe-musikklag,2017,Elite,6,Kleppe Musikklag,John-Philip Hannevik,REM-Scapes,['REM-Scapes'],Thomas Doss,['Thomas Doss'],90.5,100.0,,,,,2025-09-29T23:32:39.778655
2017-elite-07-oslo-brass-band,2017,Elite,7,Oslo Brass Band,Geir Holm,Riffs and Interludes,['Riffs and Interludes'],Torstein Aagaard-Nilsen,['Torstein Aagaard-Nilsen'],89.0,100.0,,,,,2025-09-29T23:32:39.778658
2017-elite-08-molde-brass-band,2017,Elite,8,Molde Brass Band,Russell Gray,Fraternity,['Fraternity'],Thierry Deleruyelle,['Thierry Deleruyelle'],88.5,100.0,,,,,2025-09-29T23:32:39.778660
2017-elite-09-krohnengen-brass-band,2017,Elite,9,Krohnengen Brass Band,Bjørn Breistein,On the Shoulders of Giants,['On the Shoulders of Giants'],Peter Graham,['Peter Graham'],87.0,100.0,,,,,2025-09-29T23:32:39.778662
2017-elite-10-oslofjord-brass,2017,Elite,10,Oslofjord Brass,Rune Hannisdal,The Torchbearer,['The Torchbearer'],Peter Graham,['Peter Graham'],85.5,100.0,,,,,2025-09-29T23:32:39.778664
2017-1-divisjon-01-tertnes-brass,2017,1. divisjon,1,Tertnes Brass,Martin Philip Winter,Harmony Music,['Harmony Music'],Philip Sparke,['Philip Sparke'],95.0,100.0,,,,,2025-09-29T23:32:39.778667
2017-1-divisjon-02-musikkorpset-gjallarhorn,2017,1. divisjon,2,Musikkorpset Gjallarhorn,Rune Gundersen,Isaiah 40,['Isaiah 40'],Robert Redhead,['Robert Redhead'],94.0,100.0,,,,,2025-09-29T23:32:39.778669
2017-1-divisjon-03-ila-brass-band,2017,1. divisjon,3,Ila Brass Band,Adam Cooke,Hypercube,['Hypercube'],Oliver Waespi,['Oliver Waespi'],93.5,100.0,,,,,2025-09-29T23:32:39.778671
2017-1-divisjon-04-sola-brass-band,2017,1. divisjon,4,Sola Brass Band,Selmer Simonsen,Tallis Variations,['Tallis Variations'],Philip Sparke,['Philip Sparke'],92.5,100.0,,,,,2025-09-29T23:32:39.778673
2017-1-divisjon-05-askøy-brass-band,2017,1. divisjon,5,Askøy Brass Band,Reid Gilje,As If A Voice Were In Them...,['As If A Voice Were In Them...'],Oliver Waespi,['Oliver Waespi'],92.0,100.0,,,,,2025-09-29T23:32:39.778675
2017-1-divisjon-06-hasle-brass,2017,1. divisjon,6,Hasle Brass,Robert Solberg Nilsen,Dove Descending,['Dove Descending'],Philip Wilby,['Philip Wilby'],91.0,100.0,,,,,2025-09-29T23:32:39.778678
2017-1-divisjon-07-tomra-brass-band,2017,1. divisjon,7,Tomra Brass Band,Stian E. Svendsen,Fraternity,['Fraternity'],Thierry Deleruyelle,['Thierry Deleruyelle'],90.0,100.0,,,,,2025-09-29T23:32:39.778680
2017-1-divisjon-08-flesland-musikklag,2017,1. divisjon,8,Flesland Musikklag,Ray Farr,Time Machine,['Time Machine'],Thomas Doss,['Thomas Doss'],89.0,100.0,,,,,2025-09-29T23:32:39.778682
2017-1-divisjon-09-brøttum-brass,2017,1. divisjon,9,Brøttum Brass,Thor-Arne Pedersen,Of Distant Memories,['Of Distant Memories'],Edward Gregson,['Edward Gregson'],89.0,100.0,,,,,2025-09-29T23:32:39.778684
2017-1-divisjon-10-haukås-musikklag,2017,1. divisjon,10,Haukås Musikklag,Jan Egil Jørgensen,Tallis Variations,['Tallis Variations'],Philip Sparke,['Philip Sparke'],88.0,100.0,,,,,2025-09-29T23:32:39.778686
2017-1-divisjon-11-tertnes-amatørkorps,2017,1. divisjon,11,Tertnes Amatørkorps,Bengt Florvåg,Montage,['Montage'],Peter Graham,['Peter Graham'],86.0,100.0,,,,,2025-09-29T23:32:39.778689
2017-1-divisjon-12-oster-brass,2017,1. divisjon,12,Oster Brass,Joseph Cook,Of Distant Memories,['Of Distant Memories'],Edward Gregson,['Edward Gregson'],85.0,100.0,,,,,2025-09-29T23:32:39.778691
2017-2-divisjon-01-radøy-brass,2017,2. divisjon,1,Radøy Brass,Torstein Aagaard-Nilsen,Abstractions,['Abstractions'],Torstein Aagaard-Nilsen,['Torstein Aagaard-Nilsen'],97.0,100.0,,,,,2025-09-29T23:32:39.778693
2017-2-divisjon-02-sandefjord-brass-symposium,2017,2. divisjon,2,Sandefjord Brass Symposium,Jon Terje Svendsen,Variations on an Enigma,['Variations on an Enigma'],Philip Sparke,['Philip Sparke'],95.0,100.0,,,,,2025-09-29T23:32:39.778696
2017-2-divisjon-03-sagvåg-musikklag,2017,2. divisjon,3,Sagvåg Musikklag,Yngve Nikolaisen,The Plantagenets,['The Plantagenets'],Edward Gregson,['Edward Gregson'],94.0,100.0,,,,,2025-09-29T23:32:39.778698
2017-2-divisjon-04-jølster-musikklag,2017,2. divisjon,4,Jølster Musikklag,Arvid Anthun,Prisms,['Prisms'],Peter Graham,['Peter Graham'],93.0,100.0,,,,,2025-09-29T23:32:39.778700
2017-2-divisjon-05-agder-brass,2017,2. divisjon,5,Agder Brass,Eirik Gjerdevik,Five Blooms in a Welsh Garden,['Five Blooms in a Welsh Garden'],Gareth Wood,['Gareth Wood'],92.0,100.0,,,,,2025-09-29T23:32:39.778703
2017-2-divisjon-06-alexander-brass-band,2017,2. divisjon,6,Alexander Brass Band,Morten Evjeberg Hansen,The Land of the Long White Cloud - Aotearoa,['The Land of the Long White Cloud - Aotearoa'],Philip Sparke,['Philip Sparke'],91.0,100.0,,,,,2025-09-29T23:32:39.778705
2017-2-divisjon-07-manger-old-star-brass,2017,2. divisjon,7,Manger Old Star Brass,Marit Tømmermo,The Land of the Long White Cloud - Aotearoa,['The Land of the Long White Cloud - Aotearoa'],Philip Sparke,['Philip Sparke'],90.0,100.0,,,,,2025-09-29T23:32:39.778707
