id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2007-1-divisjon-01-jaren-hornmusikkforening,2007,1. divisjon,1.0,Jaren Hornmusikkforening,Helge Haukås,Journey to the Centre of the Earth,['Journey to the Centre of the Earth'],Peter Graham,['Peter Graham'],95.0,100.0,,,,,2025-09-29T23:32:39.735804
2007-1-divisjon-02-oslo-brass-band,2007,1. divisjon,2.0,Oslo Brass Band,Frode Amundsen,Revelation,['Revelation'],Philip Wilby,['Philip Wilby'],94.0,100.0,,,,,2025-09-29T23:32:39.735807
2007-1-divisjon-03-kleppe-musikklag,2007,1. divisjon,3.0,Kleppe Musikklag,Russell Gray,Dances and Alleluias,['Dances and Alleluias'],Philip Sparke,['Philip Sparke'],92.0,100.0,,,,,2025-09-29T23:32:39.735809
2007-1-divisjon-04-askøy-brass-band,2007,1. divisjon,4.0,Askøy Brass Band,Egil Magnussen,Partita,['Partita'],Philip Sparke,['Philip Sparke'],90.0,100.0,,,,,2025-09-29T23:32:39.735811
2007-1-divisjon-04-laksevåg-musikkforening,2007,1. divisjon,4.0,Laksevåg Musikkforening,Tom Brevik,A Kensington Concerto,['A Kensington Concerto'],Eric Ball,['Eric Ball'],90.0,100.0,,,,,2025-09-29T23:32:39.735814
2007-1-divisjon-06-radøy-brass,2007,1. divisjon,6.0,Radøy Brass,Gareth Pritchard,Montage,['Montage'],Peter Graham,['Peter Graham'],89.0,100.0,,,,,2025-09-29T23:32:39.735816
2007-1-divisjon-07-oster-brass,2007,1. divisjon,7.0,Oster Brass,Torstein Aagaard-Nilsen,The Forest of Dean,['The Forest of Dean'],Derek Bourgeois,['Derek Bourgeois'],88.0,100.0,,,,,2025-09-29T23:32:39.735818
2007-1-divisjon-08-haukås-musikklag,2007,1. divisjon,8.0,Haukås Musikklag,Thor-Arne Pedersen,Dances and Arias,['Dances and Arias'],Edward Gregson,['Edward Gregson'],87.0,100.0,,,,,2025-09-29T23:32:39.735821
2007-1-divisjon-08-sørum-musikklag,2007,1. divisjon,8.0,Sørum Musikklag,Christian Tenfjord,A Lowry Sketchbook,['A Lowry Sketchbook'],Philip Wilby,['Philip Wilby'],87.0,100.0,,,,,2025-09-29T23:32:39.735823
2007-1-divisjon-10-follesø-musikklag,2007,1. divisjon,10.0,Follesø Musikklag,Eirik Gjerdevik,Royal Parks,['Royal Parks'],George Lloyd,['George Lloyd'],84.0,100.0,,,,,2025-09-29T23:32:39.735826
2007-1-divisjon-11-alexander-brass-band,2007,1. divisjon,11.0,Alexander Brass Band,Morten Evjeberg Hansen,English Heritage,['English Heritage'],George Lloyd,['George Lloyd'],82.0,100.0,,,,,2025-09-29T23:32:39.735828
2007-1-divisjon-12-sola-brass-band,2007,1. divisjon,12.0,Sola Brass Band,Christopher Evans,Variations on an Enigma,['Variations on an Enigma'],Philip Sparke,['Philip Sparke'],78.0,100.0,,,,,2025-09-29T23:32:39.735830
2007-2-divisjon-01-jølster-musikklag,2007,2. divisjon,1.0,Jølster Musikklag,Arvid Anthun,The Lord is King,['The Lord is King'],Ray Steadman-Allen,['Ray Steadman-Allen'],95.0,100.0,,,,,2025-09-29T23:32:39.735833
2007-2-divisjon-02-tertnes-amatørkorps,2007,2. divisjon,2.0,Tertnes Amatørkorps,Tormod Flaten,Coventry Variations,['Coventry Variations'],Bramwell Tovey,['Bramwell Tovey'],93.0,100.0,,,,,2025-09-29T23:32:39.735835
2007-2-divisjon-03-ørskog-brass,2007,2. divisjon,3.0,Ørskog Brass,John Hudson,English Heritage,['English Heritage'],George Lloyd,['George Lloyd'],91.0,100.0,,,,,2025-09-29T23:32:39.735838
2007-2-divisjon-04-brøttum-brass,2007,2. divisjon,4.0,Brøttum Brass,Thorbjørn Lunde,Diversions on a Bass Theme,['Diversions on a Bass Theme'],George Lloyd,['George Lloyd'],90.0,100.0,,,,,2025-09-29T23:32:39.735840
2007-2-divisjon-05-hornorkesteret-stavanger,2007,2. divisjon,5.0,Hornorkesteret Stavanger,Geir Karlson,Chivalry,['Chivalry'],Martin Ellerby,['Martin Ellerby'],89.0,100.0,,,,,2025-09-29T23:32:39.735842
2007-2-divisjon-06-stangaland-brass,2007,2. divisjon,6.0,Stangaland Brass,Yngve Nikolaisen,Variations on a Ninth,['Variations on a Ninth'],Gilbert Vinter,['Gilbert Vinter'],88.0,100.0,,,,,2025-09-29T23:32:39.735845
2007-2-divisjon-07-agder-brass,2007,2. divisjon,7.0,Agder Brass,Bjørn Breistein,Tallis Variations,['Tallis Variations'],Philip Sparke,['Philip Sparke'],87.0,100.0,,,,,2025-09-29T23:32:39.735847
2007-2-divisjon-08-gjesdal-brass-band,2007,2. divisjon,8.0,Gjesdal Brass Band,Reid Gilje,Firestorm,['Firestorm'],Stephen Bulla,['Stephen Bulla'],86.0,100.0,,,,,2025-09-29T23:32:39.735849
2007-2-divisjon-09-tysnes-musikklag,2007,2. divisjon,9.0,Tysnes Musikklag,Yngve Nikolaisen,The Year of the Dragon,['The Year of the Dragon'],Philip Sparke,['Philip Sparke'],84.0,100.0,,,,,2025-09-29T23:32:39.735852
2007-2-divisjon-10-sagvåg-musikklag,2007,2. divisjon,10.0,Sagvåg Musikklag,Håvard Kroka,A London Overture,['A London Overture'],Philip Sparke,['Philip Sparke'],83.0,100.0,,,,,2025-09-29T23:32:39.735854
2007-2-divisjon-11-tromsø-brass,2007,2. divisjon,11.0,Tromsø Brass,Robert Skoglund Jensen,Dances and Arias,['Dances and Arias'],Edward Gregson,['Edward Gregson'],81.0,100.0,,,,,2025-09-29T23:32:39.735856
2007-2-divisjon-12-flesland-musikklag,2007,2. divisjon,12.0,Flesland Musikklag,Svein Henrik Giske,Dampsanger,['Dampsanger'],Torstein Aagaard-Nilsen,['Torstein Aagaard-Nilsen'],80.0,100.0,,,,,2025-09-29T23:32:39.735858
2007-2-divisjon-13-bergen-brass-band,2007,2. divisjon,13.0,Bergen Brass Band,Helge Haukås,Diversions on a Bass Theme,['Diversions on a Bass Theme'],George Lloyd,['George Lloyd'],78.0,100.0,,,,,2025-09-29T23:32:39.735861
2007-3-divisjon-01-musikkorpset-gjallarhorn,2007,3. divisjon,1.0,Musikkorpset Gjallarhorn,Espen Westbye,The Land of the Long White Cloud - Aotearoa,['The Land of the Long White Cloud - Aotearoa'],Philip Sparke,['Philip Sparke'],95.0,100.0,,,,,2025-09-29T23:32:39.735863
2007-3-divisjon-02-kopervik-musikkorps,2007,3. divisjon,2.0,Kopervik Musikkorps,John-Philip Hannevik,Trittico,['Trittico'],James Curnow,['James Curnow'],94.0,100.0,,,,,2025-09-29T23:32:39.735865
2007-3-divisjon-03-skui-brassband,2007,3. divisjon,3.0,Skui Brassband,Henrik Dagestad-Dalhaug,Symphony of Marches,['Symphony of Marches'],Gilbert Vinter,['Gilbert Vinter'],92.0,100.0,,,,,2025-09-29T23:32:39.735867
2007-3-divisjon-04-lindås-brass,2007,3. divisjon,4.0,Lindås Brass,Hogne Holmås,Royal Parks,['Royal Parks'],George Lloyd,['George Lloyd'],91.0,100.0,,,,,2025-09-29T23:32:39.735870
2007-3-divisjon-04-grenland-brass,2007,3. divisjon,4.0,Grenland Brass,Morten Evjeberg Hansen,The Forest of Dean,['The Forest of Dean'],Derek Bourgeois,['Derek Bourgeois'],91.0,100.0,,,,,2025-09-29T23:32:39.735872
2007-3-divisjon-06-rong-brass,2007,3. divisjon,6.0,Rong Brass,Reid Gilje,Kaleidoscope,['Kaleidoscope'],Philip Sparke,['Philip Sparke'],90.0,100.0,,,,,2025-09-29T23:32:39.735874
2007-3-divisjon-07-borge-brass-band,2007,3. divisjon,7.0,Borge Brass Band,Torstein Aagaard-Nilsen,Connotations,['Connotations'],Edward Gregson,['Edward Gregson'],89.0,100.0,,,,,2025-09-29T23:32:39.735877
2007-3-divisjon-07-fræna-musikkorps,2007,3. divisjon,7.0,Fræna Musikkorps,Jens Kristian Mordal,Royal Parks,['Royal Parks'],George Lloyd,['George Lloyd'],89.0,100.0,,,,,2025-09-29T23:32:39.735879
2007-3-divisjon-09-hasle-brass,2007,3. divisjon,9.0,Hasle Brass,Michael Antrobus,John O'Gaunt,"[""John O'Gaunt""]",Gilbert Vinter,['Gilbert Vinter'],88.0,100.0,,,,,2025-09-29T23:32:39.735881
2007-3-divisjon-10-gjøvik-bybrass,2007,3. divisjon,10.0,Gjøvik Bybrass,Trond Elnes,Festivity,['Festivity'],Leslie Condon,['Leslie Condon'],87.0,100.0,,,,,2025-09-29T23:32:39.735884
2007-3-divisjon-10-trondheim-politis-brassband,2007,3. divisjon,10.0,Trondheim Politis Brassband,Odd Steinar Mørkved,Royal Parks,['Royal Parks'],George Lloyd,['George Lloyd'],87.0,100.0,,,,,2025-09-29T23:32:39.735886
2007-3-divisjon-12-imi-brass,2007,3. divisjon,12.0,IMI Brass,Per-Erik Petersen,Romans 8,['Romans 8'],Ray Steadman-Allen,['Ray Steadman-Allen'],86.0,100.0,,,,,2025-09-29T23:32:39.735888
2007-3-divisjon-13-nes-musikkforening,2007,3. divisjon,13.0,Nes Musikkforening,Andres Halla,Ancient Monuments,['Ancient Monuments'],Bertrand Moren,['Bertrand Moren'],85.0,100.0,,,,,2025-09-29T23:32:39.735891
2007-3-divisjon-14-frei-hornmusikk,2007,3. divisjon,14.0,Frei Hornmusikk,Stein Åge Sørlie,Variations on `Laudate Dominum´,['Variations on `Laudate Dominum´'],Edward Gregson,['Edward Gregson'],84.0,100.0,,,,,2025-09-29T23:32:39.735893
2007-3-divisjon-15-rosendal-musikklag,2007,3. divisjon,15.0,Rosendal Musikklag,Jan Magne Olsen,Sunset Rhapsody,['Sunset Rhapsody'],Eric Ball,['Eric Ball'],83.0,100.0,,,,,2025-09-29T23:32:39.735895
2007-4-divisjon-01-langhus-brass,2007,4. divisjon,1.0,Langhus Brass,Idar Torskangerpoll,A Breathless Gnu Kiss!,['A Breathless Gnu Kiss!'],Idar Torskangerpoll,['Idar Torskangerpoll'],93.0,100.0,,,,,2025-09-29T23:32:39.735898
2007-4-divisjon-02-kjølsdalen-musikklag,2007,4. divisjon,2.0,Kjølsdalen Musikklag,Arvid Anthun,Gothic Dances,['Gothic Dances'],Alan Fernie,['Alan Fernie'],92.0,100.0,,,,,2025-09-29T23:32:39.735900
2007-4-divisjon-03-lismarka/mesnali-brass,2007,4. divisjon,3.0,Lismarka/Mesnali Brass,Morten Fagerjord,Images for Brass,['Images for Brass'],Stephen Bulla,['Stephen Bulla'],91.0,100.0,,,,,2025-09-29T23:32:39.735903
2007-4-divisjon-04-brumunddal-brass,2007,4. divisjon,4.0,Brumunddal Brass,Karsten G. Dalsrud,Chorale and Variations,['Chorale and Variations'],Leighton Lucas,['Leighton Lucas'],90.0,100.0,,,,,2025-09-29T23:32:39.735905
2007-4-divisjon-05-lyshornet-brass,2007,4. divisjon,5.0,Lyshornet Brass,Oddvar Nøstdal,Lydian Pictures,['Lydian Pictures'],Simon Dobson,['Simon Dobson'],89.0,100.0,,,,,2025-09-29T23:32:39.735907
2007-4-divisjon-06-flå-musikkorps,2007,4. divisjon,6.0,Flå Musikkorps,Odd Steinar Mørkved,Northern Landscapes,['Northern Landscapes'],Peter Graham,['Peter Graham'],88.0,100.0,,,,,2025-09-29T23:32:39.735910
2007-4-divisjon-06-rudsbygd-brass,2007,4. divisjon,6.0,Rudsbygd Brass,Botolv Gjeldaker,Anglian Dances,['Anglian Dances'],Alan Fernie,['Alan Fernie'],88.0,100.0,,,,,2025-09-29T23:32:39.735912
2007-4-divisjon-08-fagernes-musikkorps,2007,4. divisjon,8.0,Fagernes Musikkorps,Tor Arthur Hagen,Music for a Festival,['Music for a Festival'],Philip Sparke,['Philip Sparke'],87.0,100.0,,,,,2025-09-29T23:32:39.735914
2007-4-divisjon-08-hordvik-musikklag,2007,4. divisjon,8.0,Hordvik Musikklag,Knut Emil Mjøs,Variations on `Laudate Dominum´,['Variations on `Laudate Dominum´'],Edward Gregson,['Edward Gregson'],87.0,100.0,,,,,2025-09-29T23:32:39.735917
2007-4-divisjon-10-skeie-brass,2007,4. divisjon,10.0,Skeie Brass,Einar Mæland,A Celtic Suite,['A Celtic Suite'],Philip Sparke,['Philip Sparke'],86.0,100.0,,,,,2025-09-29T23:32:39.735919
2007-4-divisjon-11-stavanger-kommunes-korps,2007,4. divisjon,11.0,Stavanger Kommunes Korps,Morten Øvrebekk,A Saddleworth Festival Overture,['A Saddleworth Festival Overture'],Goff Richards,['Goff Richards'],85.0,100.0,,,,,2025-09-29T23:32:39.735921
2007-4-divisjon-12-lalm-musikkforening,2007,4. divisjon,12.0,Lalm Musikkforening,Morten Graff,Legend in Brass,['Legend in Brass'],James Curnow,['James Curnow'],84.0,100.0,,,,,2025-09-29T23:32:39.735925
2007-4-divisjon-13-hetlevik-musikklag,2007,4. divisjon,13.0,Hetlevik Musikklag,Jan-Arne Pupe,Triptych,['Triptych'],Philip Sparke,['Philip Sparke'],83.0,100.0,,,,,2025-09-29T23:32:39.735928
