id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2014-elite-01-eikanger-bjørsvik-musikklag,2014,Elite,1,Eikanger-Bjørsvik Musikklag,David King,Goldberg 2012,['Goldberg 2012'],Svein Henrik Giske,['Svein Henrik Giske'],97.0,100.0,,,,,2025-09-29T23:32:39.765953
2014-elite-02-manger-musikklag,2014,Elite,2,Manger Musikklag,Philip Harper,Concerto Grosso,['Concerto Grosso'],Derek Bourgeois,['Derek Bourgeois'],96.5,100.0,,,,,2025-09-29T23:32:39.765956
2014-elite-03-stavanger-brass-band,2014,Elite,3,Stavanger Brass Band,Allan Withington,Myth Forest - Hestefallstjønn,['Myth Forest - Hestefallstjønn'],Stig Nordhagen,['Stig Nordhagen'],95.5,100.0,,,,,2025-09-29T23:32:39.765959
2014-elite-04-bjørsvik-brass,2014,Elite,4,Bjørsvik Brass,Andreas Hanson,The Essence of Time,['The Essence of Time'],Peter Graham,['Peter Graham'],94.25,100.0,,,,,2025-09-29T23:32:39.765961
2014-elite-05-krohnengen-brass-band,2014,Elite,5,Krohnengen Brass Band,Harald Eikaas,Ginnungagap... Seeming emptiness,['Ginnungagap... Seeming emptiness'],Johan Evenepoel,['Johan Evenepoel'],92.0,100.0,,,,,2025-09-29T23:32:39.765964
2014-elite-06-jaren-hornmusikkforening,2014,Elite,6,Jaren Hornmusikkforening,Howard J Evans,Vienna Nights,['Vienna Nights'],Philip Wilby,['Philip Wilby'],91.5,100.0,,,,,2025-09-29T23:32:39.765966
2014-elite-07-oslo-brass-band,2014,Elite,7,Oslo Brass Band,Robert Childs,Symphony in two movements,['Symphony in two movements'],Edward Gregson,['Edward Gregson'],89.5,100.0,,,,,2025-09-29T23:32:39.765968
2014-elite-08-ila-brass-band,2014,Elite,8,Ila Brass Band,Thomas Rimul,Graffiti,['Graffiti'],Knut Vaage,['Knut Vaage'],89.0,100.0,,,,,2025-09-29T23:32:39.765970
2014-elite-09-sola-brass-band,2014,Elite,9,Sola Brass Band,Philip McCann,Myth Forest - Hestefallstjønn,['Myth Forest - Hestefallstjønn'],Stig Nordhagen,['Stig Nordhagen'],89.0,100.0,,,,,2025-09-29T23:32:39.765972
2014-elite-10-tertnes-brass,2014,Elite,10,Tertnes Brass,Trond Korsgård,Northern Lights,['Northern Lights'],Philip Wilby,['Philip Wilby'],87.5,100.0,,,,,2025-09-29T23:32:39.765975
2014-1-divisjon-01-kleppe-musikklag,2014,1. divisjon,1,Kleppe Musikklag,Rune Hannisdal,Sketches from Nowhere,['Sketches from Nowhere'],Thomas Doss,['Thomas Doss'],96.0,100.0,,,,,2025-09-29T23:32:39.765977
2014-1-divisjon-02-molde-brass-band,2014,1. divisjon,2,Molde Brass Band,Russell Gray,Myth Forest - Hestefallstjønn,['Myth Forest - Hestefallstjønn'],Stig Nordhagen,['Stig Nordhagen'],95.5,100.0,,,,,2025-09-29T23:32:39.765979
2014-1-divisjon-03-tomra-brass-band,2014,1. divisjon,3,Tomra Brass Band,Nick Ost,The Legend of King Arthur,['The Legend of King Arthur'],Peter Meechan,['Peter Meechan'],95.0,100.0,,,,,2025-09-29T23:32:39.765981
2014-1-divisjon-04-askøy-brass-band,2014,1. divisjon,4,Askøy Brass Band,Reid Gilje,Brass Blót,['Brass Blót'],Håkon Berge,['Håkon Berge'],94.0,100.0,,,,,2025-09-29T23:32:39.765984
2014-1-divisjon-05-oslofjord-brass,2014,1. divisjon,5,Oslofjord Brass,Garry Cutt,On Alderley Edge,['On Alderley Edge'],Peter Graham,['Peter Graham'],93.0,100.0,,,,,2025-09-29T23:32:39.765986
2014-1-divisjon-06-oster-brass,2014,1. divisjon,6,Oster Brass,Torstein Aagaard-Nilsen,Sounds,['Sounds'],John Golland,['John Golland'],92.0,100.0,,,,,2025-09-29T23:32:39.765988
2014-1-divisjon-07-hasle-brass,2014,1. divisjon,7,Hasle Brass,Robert Solberg Nilsen,Dances and Arias,['Dances and Arias'],Edward Gregson,['Edward Gregson'],91.0,100.0,,,,,2025-09-29T23:32:39.765990
2014-1-divisjon-08-tertnes-amatørkorps,2014,1. divisjon,8,Tertnes Amatørkorps,Magnus Brandseth,Variations on an Enigma,['Variations on an Enigma'],Philip Sparke,['Philip Sparke'],90.0,100.0,,,,,2025-09-29T23:32:39.765993
2014-1-divisjon-09-sørum-musikklag,2014,1. divisjon,9,Sørum Musikklag,Frode Amundsen,The New Jerusalem,['The New Jerusalem'],Philip Wilby,['Philip Wilby'],89.0,100.0,,,,,2025-09-29T23:32:39.765995
2014-1-divisjon-10-flesland-musikklag,2014,1. divisjon,10,Flesland Musikklag,John-Philip Hannevik,Dances and Arias,['Dances and Arias'],Edward Gregson,['Edward Gregson'],88.5,100.0,,,,,2025-09-29T23:32:39.765997
2014-1-divisjon-11-musikkorpset-gjallarhorn,2014,1. divisjon,11,Musikkorpset Gjallarhorn,Jacob Vilhelm Larsen,The Forest of Dean,['The Forest of Dean'],Derek Bourgeois,['Derek Bourgeois'],87.0,100.0,,,,,2025-09-29T23:32:39.765999
2014-1-divisjon-12-alexander-brass-band,2014,1. divisjon,12,Alexander Brass Band,Clive Zwanswiniski,The Year of the Dragon,['The Year of the Dragon'],Philip Sparke,['Philip Sparke'],85.0,100.0,,,,,2025-09-29T23:32:39.766001
2014-2-divisjon-01-sandefjord-brass-symposium,2014,2. divisjon,1,Sandefjord Brass Symposium,Jon Terje Svendsen,The Year of the Dragon,['The Year of the Dragon'],Philip Sparke,['Philip Sparke'],95.0,100.0,,,,,2025-09-29T23:32:39.766004
2014-2-divisjon-02-ørskog-brass,2014,2. divisjon,2,Ørskog Brass,Arnfinn Dalhaug,Paganini Variations,['Paganini Variations'],Philip Wilby,['Philip Wilby'],94.0,100.0,,,,,2025-09-29T23:32:39.766006
2014-2-divisjon-03-sagvåg-musikklag,2014,2. divisjon,3,Sagvåg Musikklag,Yngve Nikolaisen,Voyage of Discovery,['Voyage of Discovery'],Goff Richards,['Goff Richards'],92.5,100.0,,,,,2025-09-29T23:32:39.766008
2014-2-divisjon-04-tromsø-brass,2014,2. divisjon,4,Tromsø Brass,Tor-Kristian Ravnanger Innbjør,Brass Blót,['Brass Blót'],Håkon Berge,['Håkon Berge'],91.0,100.0,,,,,2025-09-29T23:32:39.766011
