id,year,division,rank,orchestra,conductor,pieces,pieces_list,composers,composers_list,points,max_points,image_url,orchestra_url,conductor_url,piece_urls,scraped_at
2023-elite-01-eikanger-bjørsvik-musikklag,2023,Elite,1,Eikanger-Bjørsvik Musikklag,Florent Didier,HorrorShow,['HorrorShow'],Simon Dobson,['Simon Dobson'],97.0,100.0,,,,,2025-09-29T23:32:39.796050
2023-elite-02-stavanger-brass-band,2023,Elite,2,Stavanger Brass Band,Allan Withington,A Gabrieli Fantasy,['A Gabrieli Fantasy'],Bert Appermont,['Bert Appermont'],95.5,100.0,,,,,2025-09-29T23:32:39.796067
2023-elite-03-manger-musikklag,2023,Elite,3,Manger Musikklag,David King,Other Lives,['Other Lives'],Oliver Waespi,['Oliver Waespi'],95.0,100.0,,,,,2025-09-29T23:32:39.796075
2023-elite-04-bjørsvik-brass,2023,Elite,4,Bjørsvik Brass,Magnus Brandseth,English Heritage,['English Heritage'],George Lloyd,['George Lloyd'],93.0,100.0,,,,,2025-09-29T23:32:39.796079
2023-elite-05-tertnes-brass,2023,Elite,5,Tertnes Brass,Paul Holland,Music of the Spheres,['Music of the Spheres'],Philip Sparke,['Philip Sparke'],91.5,100.0,,,,,2025-09-29T23:32:39.796082
2023-elite-06-kleppe-musikklag,2023,Elite,6,Kleppe Musikklag,John-Philip Hannevik,A Brussels Requiem,['A Brussels Requiem'],Bert Appermont,['Bert Appermont'],91.0,100.0,,,,,2025-09-29T23:32:39.796084
2023-elite-07-rong-brass,2023,Elite,7,Rong Brass,Erik Janssen,Bipolar(ity),['Bipolar(ity)'],Stijn Aertgeerts,['Stijn Aertgeerts'],90.0,100.0,,,,,2025-09-29T23:32:39.796087
2023-elite-08-jaren-hornmusikkforening,2023,Elite,8,Jaren Hornmusikkforening,Maurice Donnet-Monay,Spiriti,['Spiriti'],Thomas Doss,['Thomas Doss'],89.0,100.0,,,,,2025-09-29T23:32:39.796089
2023-elite-09-krohnengen-brass-band,2023,Elite,9,Krohnengen Brass Band,Garry Cutt,St. Magnus,['St. Magnus'],Kenneth Downie,['Kenneth Downie'],86.5,100.0,,,,,2025-09-29T23:32:39.796091
2023-elite-10-ila-brass-band,2023,Elite,10,Ila Brass Band,Howard J Evans,King of a New Dawn,['King of a New Dawn'],Stig Nordhagen,['Stig Nordhagen'],86.0,100.0,,,,,2025-09-29T23:32:39.796094
2023-1-divisjon-01-oslo-brass-band,2023,1. divisjon,1,Oslo Brass Band,Ivan Meylemans,Revelation,['Revelation'],Philip Wilby,['Philip Wilby'],98.0,100.0,,,,,2025-09-29T23:32:39.796097
2023-1-divisjon-02-brøttum-brass,2023,1. divisjon,2,Brøttum Brass,David Morton,As If A Voice Were In Them...,['As If A Voice Were In Them...'],Oliver Waespi,['Oliver Waespi'],96.0,100.0,,,,,2025-09-29T23:32:39.796099
2023-1-divisjon-03-tomra-brass-band,2023,1. divisjon,3,Tomra Brass Band,Frans Violet,Metropolis 1927,['Metropolis 1927'],Peter Graham,['Peter Graham'],95.0,100.0,,,,,2025-09-29T23:32:39.796102
2023-1-divisjon-04-molde-brass-band,2023,1. divisjon,4,Molde Brass Band,Tormod Flaten,Heroes,['Heroes'],Bruce Broughton,['Bruce Broughton'],94.0,100.0,,,,,2025-09-29T23:32:39.796104
2023-1-divisjon-05-sola-brass-band,2023,1. divisjon,5,Sola Brass Band,Gwyn Evans,Chivalry,['Chivalry'],Martin Ellerby,['Martin Ellerby'],92.0,100.0,,,,,2025-09-29T23:32:39.796107
2023-1-divisjon-06-musikkorpset-gjallarhorn,2023,1. divisjon,6,Musikkorpset Gjallarhorn,Kjetil Djønne,A Tale As Yet Untold,['A Tale As Yet Untold'],Philip Sparke,['Philip Sparke'],91.5,100.0,,,,,2025-09-29T23:32:39.796109
